time (s) 	 speed 
1.27 	 7.12402
1.271 	 7.12684
1.272 	 7.12965
1.273 	 7.13246
1.274 	 7.13527
1.275 	 7.13808
1.276 	 7.14089
1.277 	 7.14369
1.278 	 7.14649
1.279 	 7.14928
1.28 	 7.15208
1.281 	 7.15487
1.282 	 7.15766
1.283 	 7.16044
1.284 	 7.16323
1.285 	 7.16601
1.286 	 7.16878
1.287 	 7.17156
1.288 	 7.17433
1.289 	 7.1771
1.29 	 7.17987
1.291 	 7.18263
1.292 	 7.18539
1.293 	 7.18815
1.294 	 7.1909
1.295 	 7.19366
1.296 	 7.19641
1.297 	 7.19915
1.298 	 7.2019
1.299 	 7.20464
1.3 	 7.20738
1.301 	 7.21012
1.302 	 7.21285
1.303 	 7.21558
1.304 	 7.21831
1.305 	 7.22104
1.306 	 7.22376
1.307 	 7.22648
1.308 	 7.2292
1.309 	 7.23192
1.31 	 7.23463
1.311 	 7.23734
1.312 	 7.24005
1.313 	 7.24275
1.314 	 7.24545
1.315 	 7.24815
1.316 	 7.25085
1.317 	 7.25354
1.318 	 7.25623
1.319 	 7.25892
1.32 	 7.26161
1.321 	 7.26429
1.322 	 7.26697
1.323 	 7.26965
1.324 	 7.27233
1.325 	 7.275
1.326 	 7.27767
1.327 	 7.28034
1.328 	 7.28301
1.329 	 7.28567
1.33 	 7.28833
1.331 	 7.29099
1.332 	 7.29364
1.333 	 7.29629
1.334 	 7.29894
1.335 	 7.30159
1.336 	 7.30423
1.337 	 7.30688
1.338 	 7.30951
1.339 	 7.31215
1.34 	 7.31479
1.341 	 7.31742
1.342 	 7.32005
1.343 	 7.32267
1.344 	 7.3253
1.345 	 7.32792
1.346 	 7.33054
1.347 	 7.33315
1.348 	 7.33577
1.349 	 7.33838
1.35 	 7.34098
1.351 	 7.34359
1.352 	 7.34619
1.353 	 7.34879
1.354 	 7.35139
1.355 	 7.35399
1.356 	 7.35658
1.357 	 7.35917
1.358 	 7.36176
1.359 	 7.36435
1.36 	 7.36693
1.361 	 7.36951
1.362 	 7.37209
1.363 	 7.37466
1.364 	 7.37723
1.365 	 7.37981
1.366 	 7.38237
1.367 	 7.38494
1.368 	 7.3875
1.369 	 7.39006
1.37 	 7.39262
1.371 	 7.39517
1.372 	 7.39773
1.373 	 7.40028
1.374 	 7.40282
1.375 	 7.40537
1.376 	 7.40791
1.377 	 7.41045
1.378 	 7.41299
1.379 	 7.41553
1.38 	 7.41806
1.381 	 7.42059
1.382 	 7.42312
1.383 	 7.42564
1.384 	 7.42817
1.385 	 7.43069
1.386 	 7.4332
1.387 	 7.43572
1.388 	 7.43823
1.389 	 7.44074
1.39 	 7.44325
1.391 	 7.44576
1.392 	 7.44826
1.393 	 7.45076
1.394 	 7.45326
1.395 	 7.45575
1.396 	 7.45825
1.397 	 7.46074
1.398 	 7.46323
1.399 	 7.46571
1.4 	 7.4682
1.401 	 7.47068
1.402 	 7.47316
1.403 	 7.47563
1.404 	 7.47811
1.405 	 7.48058
1.406 	 7.48305
1.407 	 7.48551
1.408 	 7.48798
1.409 	 7.49044
1.41 	 7.4929
1.411 	 7.49536
1.412 	 7.49781
1.413 	 7.50026
1.414 	 7.50271
1.415 	 7.50516
1.416 	 7.5076
1.417 	 7.51005
1.418 	 7.51249
1.419 	 7.51493
1.42 	 7.51736
1.421 	 7.51979
1.422 	 7.52222
1.423 	 7.52465
1.424 	 7.52708
1.425 	 7.5295
1.426 	 7.53192
1.427 	 7.53434
1.428 	 7.53676
1.429 	 7.53917
1.43 	 7.54158
1.431 	 7.54399
1.432 	 7.5464
1.433 	 7.5488
1.434 	 7.55121
1.435 	 7.55361
1.436 	 7.556
1.437 	 7.5584
1.438 	 7.56079
1.439 	 7.56318
1.44 	 7.56557
1.441 	 7.56796
1.442 	 7.57034
1.443 	 7.57272
1.444 	 7.5751
1.445 	 7.57748
1.446 	 7.57985
1.447 	 7.58222
1.448 	 7.58459
1.449 	 7.58696
1.45 	 7.58932
1.451 	 7.59168
1.452 	 7.59405
1.453 	 7.5964
1.454 	 7.59876
1.455 	 7.60111
1.456 	 7.60346
1.457 	 7.60581
1.458 	 7.60816
1.459 	 7.6105
1.46 	 7.61284
1.461 	 7.61518
1.462 	 7.61752
1.463 	 7.61985
1.464 	 7.62219
1.465 	 7.62452
1.466 	 7.62685
1.467 	 7.62917
1.468 	 7.63149
1.469 	 7.63382
1.47 	 7.63613
1.471 	 7.63845
1.472 	 7.64077
1.473 	 7.64308
1.474 	 7.64539
1.475 	 7.64769
1.476 	 7.65
1.477 	 7.6523
1.478 	 7.6546
1.479 	 7.6569
1.48 	 7.6592
1.481 	 7.66149
1.482 	 7.66378
1.483 	 7.66607
1.484 	 7.66836
1.485 	 7.67065
1.486 	 7.67293
1.487 	 7.67521
1.488 	 7.67749
1.489 	 7.67976
1.49 	 7.68204
1.491 	 7.68431
1.492 	 7.68658
1.493 	 7.68885
1.494 	 7.69111
1.495 	 7.69337
1.496 	 7.69563
1.497 	 7.69789
1.498 	 7.70015
1.499 	 7.7024
1.5 	 7.70465
1.501 	 7.7069
1.502 	 7.70915
1.503 	 7.7114
1.504 	 7.71364
1.505 	 7.71588
1.506 	 7.71812
1.507 	 7.72035
1.508 	 7.72259
1.509 	 7.72482
1.51 	 7.72705
1.511 	 7.72928
1.512 	 7.7315
1.513 	 7.73372
1.514 	 7.73595
1.515 	 7.73816
1.516 	 7.74038
1.517 	 7.7426
1.518 	 7.74481
1.519 	 7.74702
1.52 	 7.74923
1.521 	 7.75143
1.522 	 7.75364
1.523 	 7.75584
1.524 	 7.75804
1.525 	 7.76023
1.526 	 7.76243
1.527 	 7.76462
1.528 	 7.76681
1.529 	 7.769
1.53 	 7.77119
1.531 	 7.77337
1.532 	 7.77555
1.533 	 7.77773
1.534 	 7.77991
1.535 	 7.78209
1.536 	 7.78426
1.537 	 7.78643
1.538 	 7.7886
1.539 	 7.79077
1.54 	 7.79293
1.541 	 7.7951
1.542 	 7.79726
1.543 	 7.79942
1.544 	 7.80157
1.545 	 7.80373
1.546 	 7.80588
1.547 	 7.80803
1.548 	 7.81018
1.549 	 7.81232
1.55 	 7.81447
1.551 	 7.81661
1.552 	 7.81875
1.553 	 7.82089
1.554 	 7.82302
1.555 	 7.82515
1.556 	 7.82729
1.557 	 7.82942
1.558 	 7.83154
1.559 	 7.83367
1.56 	 7.83579
1.561 	 7.83791
1.562 	 7.84003
1.563 	 7.84215
1.564 	 7.84426
1.565 	 7.84637
1.566 	 7.84849
1.567 	 7.85059
1.568 	 7.8527
1.569 	 7.8548
1.57 	 7.85691
1.571 	 7.85901
1.572 	 7.86111
1.573 	 7.8632
1.574 	 7.8653
1.575 	 7.86739
1.576 	 7.86948
1.577 	 7.87157
1.578 	 7.87365
1.579 	 7.87573
1.58 	 7.87782
1.581 	 7.8799
1.582 	 7.88197
1.583 	 7.88405
1.584 	 7.88612
1.585 	 7.8882
1.586 	 7.89026
1.587 	 7.89233
1.588 	 7.8944
1.589 	 7.89646
1.59 	 7.89852
1.591 	 7.90058
1.592 	 7.90264
1.593 	 7.90469
1.594 	 7.90675
1.595 	 7.9088
1.596 	 7.91085
1.597 	 7.9129
1.598 	 7.91494
1.599 	 7.91699
1.6 	 7.91903
1.601 	 7.92107
1.602 	 7.9231
1.603 	 7.92514
1.604 	 7.92717
1.605 	 7.9292
1.606 	 7.93123
1.607 	 7.93326
1.608 	 7.93529
1.609 	 7.93731
1.61 	 7.93933
1.611 	 7.94135
1.612 	 7.94337
1.613 	 7.94538
1.614 	 7.9474
1.615 	 7.94941
1.616 	 7.95142
1.617 	 7.95343
1.618 	 7.95543
1.619 	 7.95743
1.62 	 7.95944
1.621 	 7.96144
1.622 	 7.96343
1.623 	 7.96543
1.624 	 7.96742
1.625 	 7.96942
1.626 	 7.97141
1.627 	 7.97339
1.628 	 7.97538
1.629 	 7.97736
1.63 	 7.97935
1.631 	 7.98133
1.632 	 7.9833
1.633 	 7.98528
1.634 	 7.98726
1.635 	 7.98923
1.636 	 7.9912
1.637 	 7.99317
1.638 	 7.99513
1.639 	 7.9971
1.64 	 7.99906
1.641 	 8.00102
1.642 	 8.00298
1.643 	 8.00494
1.644 	 8.00689
1.645 	 8.00885
1.646 	 8.0108
1.647 	 8.01275
1.648 	 8.01469
1.649 	 8.01664
1.65 	 8.01858
1.651 	 8.02053
1.652 	 8.02247
1.653 	 8.0244
1.654 	 8.02634
1.655 	 8.02827
1.656 	 8.03021
1.657 	 8.03214
1.658 	 8.03407
1.659 	 8.03599
1.66 	 8.03792
1.661 	 8.03984
1.662 	 8.04176
1.663 	 8.04368
1.664 	 8.0456
1.665 	 8.04751
1.666 	 8.04943
1.667 	 8.05134
1.668 	 8.05325
1.669 	 8.05515
1.67 	 8.05706
1.671 	 8.05896
1.672 	 8.06087
1.673 	 8.06277
1.674 	 8.06467
1.675 	 8.06656
1.676 	 8.06846
1.677 	 8.07035
1.678 	 8.07224
1.679 	 8.07413
1.68 	 8.07602
1.681 	 8.0779
1.682 	 8.07979
1.683 	 8.08167
1.684 	 8.08355
1.685 	 8.08543
1.686 	 8.0873
1.687 	 8.08918
1.688 	 8.09105
1.689 	 8.09292
1.69 	 8.09479
1.691 	 8.09666
1.692 	 8.09852
1.693 	 8.10039
1.694 	 8.10225
1.695 	 8.10411
1.696 	 8.10596
1.697 	 8.10782
1.698 	 8.10968
1.699 	 8.11153
1.7 	 8.11338
1.701 	 8.11523
1.702 	 8.11707
1.703 	 8.11892
1.704 	 8.12076
1.705 	 8.1226
1.706 	 8.12444
1.707 	 8.12628
1.708 	 8.12812
1.709 	 8.12995
1.71 	 8.13179
1.711 	 8.13362
1.712 	 8.13545
1.713 	 8.13727
1.714 	 8.1391
1.715 	 8.14092
1.716 	 8.14274
1.717 	 8.14456
1.718 	 8.14638
1.719 	 8.1482
1.72 	 8.15001
1.721 	 8.15183
1.722 	 8.15364
1.723 	 8.15545
1.724 	 8.15726
1.725 	 8.15906
1.726 	 8.16087
1.727 	 8.16267
1.728 	 8.16447
1.729 	 8.16627
1.73 	 8.16806
1.731 	 8.16986
1.732 	 8.17165
1.733 	 8.17344
1.734 	 8.17523
1.735 	 8.17702
1.736 	 8.17881
1.737 	 8.18059
1.738 	 8.18238
1.739 	 8.18416
1.74 	 8.18594
1.741 	 8.18772
1.742 	 8.18949
1.743 	 8.19127
1.744 	 8.19304
1.745 	 8.19481
1.746 	 8.19658
1.747 	 8.19835
1.748 	 8.20011
1.749 	 8.20188
1.75 	 8.20364
1.751 	 8.2054
1.752 	 8.20716
1.753 	 8.20891
1.754 	 8.21067
1.755 	 8.21242
1.756 	 8.21417
1.757 	 8.21592
1.758 	 8.21767
1.759 	 8.21942
1.76 	 8.22116
1.761 	 8.22291
1.762 	 8.22465
1.763 	 8.22639
1.764 	 8.22813
1.765 	 8.22986
1.766 	 8.2316
1.767 	 8.23333
1.768 	 8.23506
1.769 	 8.23679
1.77 	 8.23852
1.771 	 8.24025
1.772 	 8.24197
1.773 	 8.24369
1.774 	 8.24542
1.775 	 8.24713
1.776 	 8.24885
1.777 	 8.25057
1.778 	 8.25228
1.779 	 8.254
1.78 	 8.25571
1.781 	 8.25742
1.782 	 8.25912
1.783 	 8.26083
1.784 	 8.26253
1.785 	 8.26424
1.786 	 8.26594
1.787 	 8.26764
1.788 	 8.26934
1.789 	 8.27103
1.79 	 8.27273
1.791 	 8.27442
1.792 	 8.27611
1.793 	 8.2778
1.794 	 8.27949
1.795 	 8.28117
1.796 	 8.28286
1.797 	 8.28454
1.798 	 8.28622
1.799 	 8.2879
1.8 	 8.28958
1.801 	 8.29125
1.802 	 8.29293
1.803 	 8.2946
1.804 	 8.29627
1.805 	 8.29794
1.806 	 8.29961
1.807 	 8.30128
1.808 	 8.30294
1.809 	 8.30461
1.81 	 8.30627
1.811 	 8.30793
1.812 	 8.30959
1.813 	 8.31124
1.814 	 8.3129
1.815 	 8.31455
1.816 	 8.3162
1.817 	 8.31785
1.818 	 8.3195
1.819 	 8.32115
1.82 	 8.32279
1.821 	 8.32444
1.822 	 8.32608
1.823 	 8.32772
1.824 	 8.32936
1.825 	 8.33099
1.826 	 8.33263
1.827 	 8.33426
1.828 	 8.3359
1.829 	 8.33753
1.83 	 8.33916
1.831 	 8.34078
1.832 	 8.34241
1.833 	 8.34404
1.834 	 8.34566
1.835 	 8.34728
1.836 	 8.3489
1.837 	 8.35052
1.838 	 8.35213
1.839 	 8.35375
1.84 	 8.35536
1.841 	 8.35697
1.842 	 8.35858
1.843 	 8.36019
1.844 	 8.3618
1.845 	 8.3634
1.846 	 8.36501
1.847 	 8.36661
1.848 	 8.36821
1.849 	 8.36981
1.85 	 8.37141
1.851 	 8.373
1.852 	 8.3746
1.853 	 8.37619
1.854 	 8.37778
1.855 	 8.37937
1.856 	 8.38096
1.857 	 8.38255
1.858 	 8.38413
1.859 	 8.38572
1.86 	 8.3873
1.861 	 8.38888
1.862 	 8.39046
1.863 	 8.39203
1.864 	 8.39361
1.865 	 8.39519
1.866 	 8.39676
1.867 	 8.39833
1.868 	 8.3999
1.869 	 8.40147
1.87 	 8.40303
1.871 	 8.4046
1.872 	 8.40616
1.873 	 8.40772
1.874 	 8.40928
1.875 	 8.41084
1.876 	 8.4124
1.877 	 8.41396
1.878 	 8.41551
1.879 	 8.41706
1.88 	 8.41861
1.881 	 8.42016
1.882 	 8.42171
1.883 	 8.42326
1.884 	 8.4248
1.885 	 8.42635
1.886 	 8.42789
1.887 	 8.42943
1.888 	 8.43097
1.889 	 8.43251
1.89 	 8.43404
1.891 	 8.43558
1.892 	 8.43711
1.893 	 8.43864
1.894 	 8.44017
1.895 	 8.4417
1.896 	 8.44323
1.897 	 8.44476
1.898 	 8.44628
1.899 	 8.4478
1.9 	 8.44932
1.901 	 8.45084
1.902 	 8.45236
1.903 	 8.45388
1.904 	 8.45539
1.905 	 8.45691
1.906 	 8.45842
1.907 	 8.45993
1.908 	 8.46144
1.909 	 8.46295
1.91 	 8.46445
1.911 	 8.46596
1.912 	 8.46746
1.913 	 8.46896
1.914 	 8.47046
1.915 	 8.47196
1.916 	 8.47346
1.917 	 8.47496
1.918 	 8.47645
1.919 	 8.47794
1.92 	 8.47943
1.921 	 8.48093
1.922 	 8.48241
1.923 	 8.4839
1.924 	 8.48539
1.925 	 8.48687
1.926 	 8.48835
1.927 	 8.48984
1.928 	 8.49132
1.929 	 8.49279
1.93 	 8.49427
1.931 	 8.49575
1.932 	 8.49722
1.933 	 8.49869
1.934 	 8.50016
1.935 	 8.50163
1.936 	 8.5031
1.937 	 8.50457
1.938 	 8.50604
1.939 	 8.5075
1.94 	 8.50896
1.941 	 8.51042
1.942 	 8.51188
1.943 	 8.51334
1.944 	 8.5148
1.945 	 8.51625
1.946 	 8.51771
1.947 	 8.51916
1.948 	 8.52061
1.949 	 8.52206
1.95 	 8.52351
1.951 	 8.52496
1.952 	 8.5264
1.953 	 8.52785
1.954 	 8.52929
1.955 	 8.53073
1.956 	 8.53217
1.957 	 8.53361
1.958 	 8.53505
1.959 	 8.53648
1.96 	 8.53792
1.961 	 8.53935
1.962 	 8.54078
1.963 	 8.54221
1.964 	 8.54364
1.965 	 8.54507
1.966 	 8.54649
1.967 	 8.54792
1.968 	 8.54934
1.969 	 8.55076
1.97 	 8.55218
1.971 	 8.5536
1.972 	 8.55502
1.973 	 8.55643
1.974 	 8.55785
1.975 	 8.55926
1.976 	 8.56067
1.977 	 8.56208
1.978 	 8.56349
1.979 	 8.5649
1.98 	 8.56631
1.981 	 8.56771
1.982 	 8.56912
1.983 	 8.57052
1.984 	 8.57192
1.985 	 8.57332
1.986 	 8.57472
1.987 	 8.57611
1.988 	 8.57751
1.989 	 8.5789
1.99 	 8.5803
1.991 	 8.58169
1.992 	 8.58308
1.993 	 8.58447
1.994 	 8.58585
1.995 	 8.58724
1.996 	 8.58862
1.997 	 8.59001
1.998 	 8.59139
1.999 	 8.59277
2 	 8.59415
2.001 	 8.59553
2.002 	 8.5969
2.003 	 8.59828
2.004 	 8.59965
2.005 	 8.60102
2.006 	 8.60239
2.007 	 8.60376
2.008 	 8.60513
2.009 	 8.6065
2.01 	 8.60786
2.011 	 8.60923
2.012 	 8.61059
2.013 	 8.61195
2.014 	 8.61331
2.015 	 8.61467
2.016 	 8.61603
2.017 	 8.61739
2.018 	 8.61874
2.019 	 8.6201
2.02 	 8.62145
2.021 	 8.6228
2.022 	 8.62415
2.023 	 8.6255
2.024 	 8.62684
2.025 	 8.62819
2.026 	 8.62953
2.027 	 8.63088
2.028 	 8.63222
2.029 	 8.63356
2.03 	 8.6349
2.031 	 8.63624
2.032 	 8.63757
2.033 	 8.63891
2.034 	 8.64024
2.035 	 8.64157
2.036 	 8.64291
2.037 	 8.64424
2.038 	 8.64556
2.039 	 8.64689
2.04 	 8.64822
2.041 	 8.64954
2.042 	 8.65087
2.043 	 8.65219
2.044 	 8.65351
2.045 	 8.65483
2.046 	 8.65615
2.047 	 8.65746
2.048 	 8.65878
2.049 	 8.66009
2.05 	 8.66141
2.051 	 8.66272
2.052 	 8.66403
2.053 	 8.66534
2.054 	 8.66665
2.055 	 8.66795
2.056 	 8.66926
2.057 	 8.67056
2.058 	 8.67186
2.059 	 8.67317
2.06 	 8.67447
2.061 	 8.67577
2.062 	 8.67706
2.063 	 8.67836
2.064 	 8.67966
2.065 	 8.68095
2.066 	 8.68224
2.067 	 8.68353
2.068 	 8.68482
2.069 	 8.68611
2.07 	 8.6874
2.071 	 8.68869
2.072 	 8.68997
2.073 	 8.69126
2.074 	 8.69254
2.075 	 8.69382
2.076 	 8.6951
2.077 	 8.69638
2.078 	 8.69766
2.079 	 8.69893
2.08 	 8.70021
2.081 	 8.70148
2.082 	 8.70275
2.083 	 8.70402
2.084 	 8.70529
2.085 	 8.70656
2.086 	 8.70783
2.087 	 8.7091
2.088 	 8.71036
2.089 	 8.71163
2.09 	 8.71289
2.091 	 8.71415
2.092 	 8.71541
2.093 	 8.71667
2.094 	 8.71793
2.095 	 8.71918
2.096 	 8.72044
2.097 	 8.72169
2.098 	 8.72295
2.099 	 8.7242
2.1 	 8.72545
2.101 	 8.7267
2.102 	 8.72794
2.103 	 8.72919
2.104 	 8.73044
2.105 	 8.73168
2.106 	 8.73292
2.107 	 8.73416
2.108 	 8.73541
2.109 	 8.73664
2.11 	 8.73788
2.111 	 8.73912
2.112 	 8.74036
2.113 	 8.74159
2.114 	 8.74282
2.115 	 8.74405
2.116 	 8.74529
2.117 	 8.74652
2.118 	 8.74774
2.119 	 8.74897
2.12 	 8.7502
2.121 	 8.75142
2.122 	 8.75265
2.123 	 8.75387
2.124 	 8.75509
2.125 	 8.75631
2.126 	 8.75753
2.127 	 8.75875
2.128 	 8.75996
2.129 	 8.76118
2.13 	 8.76239
2.131 	 8.7636
2.132 	 8.76482
2.133 	 8.76603
2.134 	 8.76724
2.135 	 8.76844
2.136 	 8.76965
2.137 	 8.77086
2.138 	 8.77206
2.139 	 8.77326
2.14 	 8.77447
2.141 	 8.77567
2.142 	 8.77687
2.143 	 8.77807
2.144 	 8.77926
2.145 	 8.78046
2.146 	 8.78165
2.147 	 8.78285
2.148 	 8.78404
2.149 	 8.78523
2.15 	 8.78642
2.151 	 8.78761
2.152 	 8.7888
2.153 	 8.78999
2.154 	 8.79117
2.155 	 8.79236
2.156 	 8.79354
2.157 	 8.79472
2.158 	 8.79591
2.159 	 8.79709
2.16 	 8.79826
2.161 	 8.79944
2.162 	 8.80062
2.163 	 8.80179
2.164 	 8.80297
2.165 	 8.80414
2.166 	 8.80531
2.167 	 8.80648
2.168 	 8.80765
2.169 	 8.80882
2.17 	 8.80999
2.171 	 8.81116
2.172 	 8.81232
2.173 	 8.81348
2.174 	 8.81465
2.175 	 8.81581
2.176 	 8.81697
2.177 	 8.81813
2.178 	 8.81929
2.179 	 8.82044
2.18 	 8.8216
2.181 	 8.82276
2.182 	 8.82391
2.183 	 8.82506
2.184 	 8.82621
2.185 	 8.82736
2.186 	 8.82851
2.187 	 8.82966
2.188 	 8.83081
2.189 	 8.83195
2.19 	 8.8331
2.191 	 8.83424
2.192 	 8.83538
2.193 	 8.83653
2.194 	 8.83767
2.195 	 8.8388
2.196 	 8.83994
2.197 	 8.84108
2.198 	 8.84222
2.199 	 8.84335
2.2 	 8.84448
2.201 	 8.84562
2.202 	 8.84675
2.203 	 8.84788
2.204 	 8.84901
2.205 	 8.85013
2.206 	 8.85126
2.207 	 8.85239
2.208 	 8.85351
2.209 	 8.85464
2.21 	 8.85576
2.211 	 8.85688
2.212 	 8.858
2.213 	 8.85912
2.214 	 8.86024
2.215 	 8.86135
2.216 	 8.86247
2.217 	 8.86358
2.218 	 8.8647
2.219 	 8.86581
2.22 	 8.86692
2.221 	 8.86803
2.222 	 8.86914
2.223 	 8.87025
2.224 	 8.87136
2.225 	 8.87246
2.226 	 8.87357
2.227 	 8.87467
2.228 	 8.87577
2.229 	 8.87688
2.23 	 8.87798
2.231 	 8.87908
2.232 	 8.88018
2.233 	 8.88127
2.234 	 8.88237
2.235 	 8.88346
2.236 	 8.88456
2.237 	 8.88565
2.238 	 8.88674
2.239 	 8.88783
2.24 	 8.88892
2.241 	 8.89001
2.242 	 8.8911
2.243 	 8.89219
2.244 	 8.89327
2.245 	 8.89436
2.246 	 8.89544
2.247 	 8.89652
2.248 	 8.89761
2.249 	 8.89869
2.25 	 8.89977
2.251 	 8.90084
2.252 	 8.90192
2.253 	 8.903
2.254 	 8.90407
2.255 	 8.90515
2.256 	 8.90622
2.257 	 8.90729
2.258 	 8.90836
2.259 	 8.90943
2.26 	 8.9105
2.261 	 8.91157
2.262 	 8.91263
2.263 	 8.9137
2.264 	 8.91476
2.265 	 8.91583
2.266 	 8.91689
2.267 	 8.91795
2.268 	 8.91901
2.269 	 8.92007
2.27 	 8.92113
2.271 	 8.92219
2.272 	 8.92324
2.273 	 8.9243
2.274 	 8.92535
2.275 	 8.92641
2.276 	 8.92746
2.277 	 8.92851
2.278 	 8.92956
2.279 	 8.93061
2.28 	 8.93166
2.281 	 8.9327
2.282 	 8.93375
2.283 	 8.93479
2.284 	 8.93584
2.285 	 8.93688
2.286 	 8.93792
2.287 	 8.93896
2.288 	 8.94
2.289 	 8.94104
2.29 	 8.94208
2.291 	 8.94312
2.292 	 8.94415
2.293 	 8.94519
2.294 	 8.94622
2.295 	 8.94725
2.296 	 8.94829
2.297 	 8.94932
2.298 	 8.95035
2.299 	 8.95137
2.3 	 8.9524
2.301 	 8.95343
2.302 	 8.95445
2.303 	 8.95548
2.304 	 8.9565
2.305 	 8.95753
2.306 	 8.95855
2.307 	 8.95957
2.308 	 8.96059
2.309 	 8.96161
2.31 	 8.96262
2.311 	 8.96364
2.312 	 8.96466
2.313 	 8.96567
2.314 	 8.96668
2.315 	 8.9677
2.316 	 8.96871
2.317 	 8.96972
2.318 	 8.97073
2.319 	 8.97174
2.32 	 8.97275
2.321 	 8.97375
2.322 	 8.97476
2.323 	 8.97576
2.324 	 8.97677
2.325 	 8.97777
2.326 	 8.97877
2.327 	 8.97977
2.328 	 8.98077
2.329 	 8.98177
2.33 	 8.98277
2.331 	 8.98377
2.332 	 8.98476
2.333 	 8.98576
2.334 	 8.98675
2.335 	 8.98774
2.336 	 8.98873
2.337 	 8.98973
2.338 	 8.99072
2.339 	 8.99171
2.34 	 8.99269
2.341 	 8.99368
2.342 	 8.99467
2.343 	 8.99565
2.344 	 8.99664
2.345 	 8.99762
2.346 	 8.9986
2.347 	 8.99958
2.348 	 9.00056
2.349 	 9.00154
2.35 	 9.00252
2.351 	 9.0035
2.352 	 9.00448
2.353 	 9.00545
2.354 	 9.00643
2.355 	 9.0074
2.356 	 9.00837
2.357 	 9.00934
2.358 	 9.01031
2.359 	 9.01128
2.36 	 9.01225
2.361 	 9.01322
2.362 	 9.01419
2.363 	 9.01515
2.364 	 9.01612
2.365 	 9.01708
2.366 	 9.01805
2.367 	 9.01901
2.368 	 9.01997
2.369 	 9.02093
2.37 	 9.02189
2.371 	 9.02285
2.372 	 9.02381
2.373 	 9.02476
2.374 	 9.02572
2.375 	 9.02667
2.376 	 9.02763
2.377 	 9.02858
2.378 	 9.02953
2.379 	 9.03048
2.38 	 9.03143
2.381 	 9.03238
2.382 	 9.03333
2.383 	 9.03428
2.384 	 9.03523
2.385 	 9.03617
2.386 	 9.03712
2.387 	 9.03806
2.388 	 9.039
2.389 	 9.03994
2.39 	 9.04088
2.391 	 9.04182
2.392 	 9.04276
2.393 	 9.0437
2.394 	 9.04464
2.395 	 9.04558
2.396 	 9.04651
2.397 	 9.04744
2.398 	 9.04838
2.399 	 9.04931
2.4 	 9.05024
2.401 	 9.05117
2.402 	 9.0521
2.403 	 9.05303
2.404 	 9.05396
2.405 	 9.05489
2.406 	 9.05581
2.407 	 9.05674
2.408 	 9.05766
2.409 	 9.05859
2.41 	 9.05951
2.411 	 9.06043
2.412 	 9.06135
2.413 	 9.06227
2.414 	 9.06319
2.415 	 9.06411
2.416 	 9.06503
2.417 	 9.06594
2.418 	 9.06686
2.419 	 9.06777
2.42 	 9.06869
2.421 	 9.0696
2.422 	 9.07051
2.423 	 9.07142
2.424 	 9.07233
2.425 	 9.07324
2.426 	 9.07415
2.427 	 9.07506
2.428 	 9.07596
2.429 	 9.07687
2.43 	 9.07777
2.431 	 9.07868
2.432 	 9.07958
2.433 	 9.08048
2.434 	 9.08138
2.435 	 9.08228
2.436 	 9.08318
2.437 	 9.08408
2.438 	 9.08498
2.439 	 9.08587
2.44 	 9.08677
2.441 	 9.08767
2.442 	 9.08856
2.443 	 9.08945
2.444 	 9.09034
2.445 	 9.09124
2.446 	 9.09213
2.447 	 9.09302
2.448 	 9.09391
2.449 	 9.09479
2.45 	 9.09568
2.451 	 9.09657
2.452 	 9.09745
2.453 	 9.09834
2.454 	 9.09922
2.455 	 9.1001
2.456 	 9.10098
2.457 	 9.10187
2.458 	 9.10275
2.459 	 9.10363
2.46 	 9.1045
2.461 	 9.10538
2.462 	 9.10626
2.463 	 9.10713
2.464 	 9.10801
2.465 	 9.10888
2.466 	 9.10976
2.467 	 9.11063
2.468 	 9.1115
2.469 	 9.11237
2.47 	 9.11324
2.471 	 9.11411
2.472 	 9.11498
2.473 	 9.11585
2.474 	 9.11671
2.475 	 9.11758
2.476 	 9.11844
2.477 	 9.11931
2.478 	 9.12017
2.479 	 9.12103
2.48 	 9.12189
2.481 	 9.12275
2.482 	 9.12361
2.483 	 9.12447
2.484 	 9.12533
2.485 	 9.12619
2.486 	 9.12704
2.487 	 9.1279
2.488 	 9.12875
2.489 	 9.12961
2.49 	 9.13046
2.491 	 9.13131
2.492 	 9.13216
2.493 	 9.13301
2.494 	 9.13386
2.495 	 9.13471
2.496 	 9.13556
2.497 	 9.13641
2.498 	 9.13725
2.499 	 9.1381
2.5 	 9.13894
2.501 	 9.13979
2.502 	 9.14063
2.503 	 9.14147
2.504 	 9.14232
2.505 	 9.14316
2.506 	 9.144
2.507 	 9.14483
2.508 	 9.14567
2.509 	 9.14651
2.51 	 9.14735
2.511 	 9.14818
2.512 	 9.14902
2.513 	 9.14985
2.514 	 9.15068
2.515 	 9.15152
2.516 	 9.15235
2.517 	 9.15318
2.518 	 9.15401
2.519 	 9.15484
2.52 	 9.15567
2.521 	 9.15649
2.522 	 9.15732
2.523 	 9.15815
2.524 	 9.15897
2.525 	 9.15979
2.526 	 9.16062
2.527 	 9.16144
2.528 	 9.16226
2.529 	 9.16308
2.53 	 9.1639
2.531 	 9.16472
2.532 	 9.16554
2.533 	 9.16636
2.534 	 9.16718
2.535 	 9.16799
2.536 	 9.16881
2.537 	 9.16962
2.538 	 9.17044
2.539 	 9.17125
2.54 	 9.17206
2.541 	 9.17287
