time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
3.27 	 -0.167794 	 0.467405 	 0.109234 	 0.137635 	 0.246869 
3.28 	 -0.16305 	 0.481293 	 0.115821 	 0.12998 	 0.245801 
3.29 	 -0.15817 	 0.494585 	 0.122307 	 0.122332 	 0.244639 
3.3 	 -0.15316 	 0.50727 	 0.128661 	 0.11472 	 0.243382 
3.31 	 -0.148027 	 0.519338 	 0.134856 	 0.107173 	 0.242028 
3.32 	 -0.142776 	 0.53078 	 0.140864 	 0.0997166 	 0.24058 
3.33 	 -0.137413 	 0.54159 	 0.14666 	 0.0923785 	 0.239038 
3.34 	 -0.131946 	 0.55176 	 0.15222 	 0.0851843 	 0.237404 
3.35 	 -0.12638 	 0.561286 	 0.157521 	 0.0781587 	 0.23568 
3.36 	 -0.120723 	 0.570163 	 0.162543 	 0.0713256 	 0.233868 
3.37 	 -0.114979 	 0.578387 	 0.167266 	 0.0647078 	 0.231974 
3.38 	 -0.109157 	 0.585958 	 0.171673 	 0.0583268 	 0.23 
3.39 	 -0.103262 	 0.592873 	 0.175749 	 0.0522028 	 0.227952 
3.4 	 -0.0973018 	 0.599131 	 0.179479 	 0.0463548 	 0.225834 
3.41 	 -0.0912819 	 0.604735 	 0.182852 	 0.0408003 	 0.223652 
3.42 	 -0.0852092 	 0.609684 	 0.185857 	 0.0355555 	 0.221413 
3.43 	 -0.0790904 	 0.613982 	 0.188487 	 0.0306349 	 0.219122 
3.44 	 -0.0729318 	 0.617632 	 0.190734 	 0.0260518 	 0.216786 
3.45 	 -0.0667399 	 0.620636 	 0.192595 	 0.0218175 	 0.214412 
3.46 	 -0.0605212 	 0.623001 	 0.194065 	 0.0179423 	 0.212007 
3.47 	 -0.054282 	 0.62473 	 0.195144 	 0.0144345 	 0.209578 
3.48 	 -0.0480287 	 0.625831 	 0.195832 	 0.0113009 	 0.207133 
3.49 	 -0.0417674 	 0.626309 	 0.196132 	 0.0085469 	 0.204679 
3.5 	 -0.0355045 	 0.626172 	 0.196046 	 0.00617615 	 0.202222 
3.51 	 -0.029246 	 0.625428 	 0.19558 	 0.00419082 	 0.199771 
3.52 	 -0.022998 	 0.624083 	 0.19474 	 0.00259153 	 0.197332 
3.53 	 -0.0167663 	 0.622148 	 0.193534 	 0.00137741 	 0.194912 
3.54 	 -0.010557 	 0.619631 	 0.191971 	 0.000546097 	 0.192517 
3.55 	 -0.00437562 	 0.616542 	 0.190062 	 9.38155e-05 	 0.190156 
3.56 	 0.001772 	 0.61289 	 0.187817 	 1.53859e-05 	 0.187832 
3.57 	 0.00788033 	 0.608685 	 0.185249 	 0.000304286 	 0.185553 
3.58 	 0.0139439 	 0.603939 	 0.182371 	 0.000952702 	 0.183324 
3.59 	 0.0199573 	 0.598661 	 0.179197 	 0.00195158 	 0.181149 
3.6 	 0.0259154 	 0.592863 	 0.175743 	 0.00329069 	 0.179034 
3.61 	 0.0318129 	 0.586556 	 0.172024 	 0.00495868 	 0.176983 
3.62 	 0.0376448 	 0.579752 	 0.168056 	 0.00694314 	 0.174999 
3.63 	 0.0434063 	 0.572461 	 0.163856 	 0.00923068 	 0.173087 
3.64 	 0.0490925 	 0.564696 	 0.159441 	 0.011807 	 0.171248 
3.65 	 0.0546987 	 0.556469 	 0.154829 	 0.0146569 	 0.169486 
3.66 	 0.0602204 	 0.547792 	 0.150038 	 0.0177644 	 0.167802 
3.67 	 0.0656531 	 0.538676 	 0.145086 	 0.021113 	 0.166199 
3.68 	 0.0709925 	 0.529133 	 0.139991 	 0.0246853 	 0.164676 
3.69 	 0.0762344 	 0.519177 	 0.134773 	 0.0284634 	 0.163236 
3.7 	 0.0813747 	 0.508819 	 0.129448 	 0.0324291 	 0.161878 
3.71 	 0.0864094 	 0.498072 	 0.124038 	 0.0365635 	 0.160601 
3.72 	 0.0913348 	 0.486947 	 0.118558 	 0.0408476 	 0.159406 
3.73 	 0.0961472 	 0.475457 	 0.113029 	 0.0452621 	 0.158292 
3.74 	 0.100843 	 0.463614 	 0.107469 	 0.0497872 	 0.157256 
3.75 	 0.105418 	 0.45143 	 0.101895 	 0.0544034 	 0.156298 
3.76 	 0.10987 	 0.438918 	 0.0963246 	 0.0590908 	 0.155415 
3.77 	 0.114196 	 0.42609 	 0.0907763 	 0.0638297 	 0.154606 
3.78 	 0.118391 	 0.412957 	 0.0852669 	 0.0686004 	 0.153867 
3.79 	 0.122454 	 0.399533 	 0.0798132 	 0.0733834 	 0.153197 
3.8 	 0.126381 	 0.385828 	 0.0744316 	 0.0781592 	 0.152591 
3.81 	 0.130169 	 0.371855 	 0.069138 	 0.0829088 	 0.152047 
3.82 	 0.133817 	 0.357625 	 0.0639479 	 0.0876134 	 0.151561 
3.83 	 0.137321 	 0.343151 	 0.0588762 	 0.0922546 	 0.151131 
3.84 	 0.140679 	 0.328443 	 0.0539376 	 0.0968144 	 0.150752 
3.85 	 0.143889 	 0.313515 	 0.0491458 	 0.101275 	 0.150421 
3.86 	 0.146949 	 0.298376 	 0.0445142 	 0.10562 	 0.150134 
3.87 	 0.149856 	 0.28304 	 0.0400557 	 0.109833 	 0.149889 
3.88 	 0.152609 	 0.267516 	 0.0357824 	 0.113897 	 0.14968 
3.89 	 0.155206 	 0.251817 	 0.0317058 	 0.117799 	 0.149504 
3.9 	 0.157645 	 0.235953 	 0.0278369 	 0.121522 	 0.149359 
3.91 	 0.159924 	 0.219936 	 0.024186 	 0.125055 	 0.149241 
3.92 	 0.162043 	 0.203778 	 0.0207627 	 0.128383 	 0.149145 
3.93 	 0.164 	 0.187488 	 0.0175759 	 0.131495 	 0.14907 
3.94 	 0.165792 	 0.171078 	 0.0146339 	 0.134379 	 0.149013 
3.95 	 0.167421 	 0.15456 	 0.0119443 	 0.137025 	 0.148969 
3.96 	 0.168883 	 0.137943 	 0.0095141 	 0.139424 	 0.148938 
3.97 	 0.170179 	 0.121239 	 0.0073494 	 0.141567 	 0.148916 
3.98 	 0.171308 	 0.104458 	 0.00545573 	 0.143446 	 0.148902 
3.99 	 0.172268 	 0.0876116 	 0.0038379 	 0.145055 	 0.148893 
4 	 0.17306 	 0.0707102 	 0.00249997 	 0.146388 	 0.148888 
4.01 	 0.173682 	 0.0537645 	 0.00144531 	 0.14744 	 0.148885 
4.02 	 0.174135 	 0.0367851 	 0.000676572 	 0.148208 	 0.148884 
4.03 	 0.174418 	 0.0197827 	 0.000195678 	 0.148688 	 0.148884 
4.04 	 0.174531 	 0.00276799 	 3.83088e-06 	 0.14888 	 0.148884 
4.05 	 0.174473 	 -0.0142485 	 0.00010151 	 0.148783 	 0.148884 
4.06 	 0.174246 	 -0.0312561 	 0.000488471 	 0.148396 	 0.148884 
4.07 	 0.173848 	 -0.0482441 	 0.00116375 	 0.147721 	 0.148885 
4.08 	 0.173281 	 -0.0652019 	 0.00212565 	 0.146761 	 0.148887 
4.09 	 0.172544 	 -0.0821189 	 0.00337176 	 0.145519 	 0.148891 
4.1 	 0.171639 	 -0.0989844 	 0.00489895 	 0.143999 	 0.148898 
4.11 	 0.170565 	 -0.115788 	 0.00670338 	 0.142207 	 0.148911 
4.12 	 0.169323 	 -0.132518 	 0.00878048 	 0.140149 	 0.14893 
4.13 	 0.167915 	 -0.149164 	 0.011125 	 0.137833 	 0.148958 
4.14 	 0.16634 	 -0.165716 	 0.0137309 	 0.135266 	 0.148997 
4.15 	 0.164601 	 -0.182162 	 0.0165916 	 0.132458 	 0.14905 
4.16 	 0.162697 	 -0.198492 	 0.0196996 	 0.129419 	 0.149119 
4.17 	 0.160631 	 -0.214695 	 0.0230469 	 0.12616 	 0.149207 
4.18 	 0.158404 	 -0.230759 	 0.0266249 	 0.122693 	 0.149318 
4.19 	 0.156017 	 -0.246674 	 0.0304239 	 0.11903 	 0.149454 
4.2 	 0.153471 	 -0.262428 	 0.0344341 	 0.115185 	 0.149619 
4.21 	 0.150769 	 -0.27801 	 0.0386447 	 0.111172 	 0.149817 
4.22 	 0.147911 	 -0.293408 	 0.0430442 	 0.107006 	 0.15005 
4.23 	 0.144901 	 -0.308613 	 0.0476209 	 0.102702 	 0.150323 
4.24 	 0.14174 	 -0.323611 	 0.052362 	 0.0982773 	 0.150639 
4.25 	 0.13843 	 -0.338391 	 0.0572543 	 0.0937478 	 0.151002 
4.26 	 0.134973 	 -0.352943 	 0.0622843 	 0.0891311 	 0.151415 
4.27 	 0.131372 	 -0.367253 	 0.0674375 	 0.0844451 	 0.151883 
4.28 	 0.127629 	 -0.381311 	 0.0726991 	 0.0797081 	 0.152407 
4.29 	 0.123746 	 -0.395105 	 0.0780538 	 0.0749387 	 0.152993 
4.3 	 0.119727 	 -0.408622 	 0.0834859 	 0.070156 	 0.153642 
4.31 	 0.115575 	 -0.421851 	 0.088979 	 0.0653791 	 0.154358 
4.32 	 0.111291 	 -0.434779 	 0.0945165 	 0.0606277 	 0.155144 
4.33 	 0.10688 	 -0.447395 	 0.100081 	 0.0559214 	 0.156003 
4.34 	 0.102345 	 -0.459687 	 0.105656 	 0.0512799 	 0.156936 
4.35 	 0.0976877 	 -0.471642 	 0.111223 	 0.0467229 	 0.157946 
4.36 	 0.0929129 	 -0.483248 	 0.116764 	 0.0422704 	 0.159035 
4.37 	 0.0880239 	 -0.494493 	 0.122262 	 0.0379417 	 0.160204 
4.38 	 0.0830243 	 -0.505365 	 0.127697 	 0.0337565 	 0.161453 
4.39 	 0.0779179 	 -0.515851 	 0.133051 	 0.0297338 	 0.162785 
4.4 	 0.0727086 	 -0.525939 	 0.138306 	 0.0258926 	 0.164199 
4.41 	 0.0674005 	 -0.535618 	 0.143443 	 0.0222514 	 0.165695 
4.42 	 0.0619977 	 -0.544874 	 0.148444 	 0.0188281 	 0.167272 
4.43 	 0.0565044 	 -0.553695 	 0.153289 	 0.0156403 	 0.168929 
4.44 	 0.0509252 	 -0.56207 	 0.157961 	 0.0127048 	 0.170666 
4.45 	 0.0452646 	 -0.569987 	 0.162442 	 0.0100378 	 0.17248 
4.46 	 0.0395271 	 -0.577433 	 0.166714 	 0.00765472 	 0.174369 
4.47 	 0.0337175 	 -0.584397 	 0.17076 	 0.00557014 	 0.17633 
4.48 	 0.0278408 	 -0.590867 	 0.174562 	 0.00379779 	 0.178359 
4.49 	 0.0219019 	 -0.596831 	 0.178104 	 0.0023504 	 0.180454 
4.5 	 0.0159059 	 -0.602279 	 0.18137 	 0.00123966 	 0.18261 
4.51 	 0.00985805 	 -0.6072 	 0.184346 	 0.000476184 	 0.184822 
4.52 	 0.00376369 	 -0.611582 	 0.187016 	 6.94101e-05 	 0.187086 
4.53 	 -0.00237176 	 -0.615415 	 0.189368 	 2.75636e-05 	 0.189395 
4.54 	 -0.00854274 	 -0.618688 	 0.191388 	 0.000357592 	 0.191745 
4.55 	 -0.0147436 	 -0.621393 	 0.193064 	 0.00106512 	 0.19413 
4.56 	 -0.0209687 	 -0.623518 	 0.194387 	 0.00215438 	 0.196542 
4.57 	 -0.027212 	 -0.625056 	 0.195347 	 0.0036282 	 0.198975 
4.58 	 -0.0334678 	 -0.625996 	 0.195936 	 0.00548794 	 0.201424 
4.59 	 -0.0397299 	 -0.626332 	 0.196146 	 0.00773348 	 0.203879 
4.6 	 -0.0459924 	 -0.626055 	 0.195972 	 0.0103631 	 0.206335 
4.61 	 -0.052249 	 -0.625157 	 0.195411 	 0.0133737 	 0.208784 
4.62 	 -0.0584934 	 -0.623633 	 0.194459 	 0.0167605 	 0.211219 
4.63 	 -0.0647195 	 -0.621475 	 0.193116 	 0.020517 	 0.213633 
4.64 	 -0.0709208 	 -0.618679 	 0.191382 	 0.0246355 	 0.216018 
4.65 	 -0.077091 	 -0.61524 	 0.18926 	 0.0291064 	 0.218367 
4.66 	 -0.0832235 	 -0.611154 	 0.186754 	 0.0339185 	 0.220673 
4.67 	 -0.0893119 	 -0.606417 	 0.183871 	 0.0390594 	 0.22293 
4.68 	 -0.0953496 	 -0.601026 	 0.180616 	 0.0445149 	 0.225131 
4.69 	 -0.10133 	 -0.594981 	 0.177001 	 0.0502692 	 0.22727 
4.7 	 -0.107247 	 -0.588279 	 0.173036 	 0.0563054 	 0.229342 
4.71 	 -0.113094 	 -0.580922 	 0.168735 	 0.062605 	 0.23134 
4.72 	 -0.118863 	 -0.57291 	 0.164113 	 0.0691481 	 0.233261 
4.73 	 -0.12455 	 -0.564245 	 0.159186 	 0.0759136 	 0.2351 
4.74 	 -0.130146 	 -0.55493 	 0.153974 	 0.0828791 	 0.236853 
4.75 	 -0.135646 	 -0.544969 	 0.148495 	 0.0900211 	 0.238517 
4.76 	 -0.141043 	 -0.534366 	 0.142774 	 0.0973152 	 0.240089 
4.77 	 -0.146331 	 -0.523129 	 0.136832 	 0.104736 	 0.241568 
4.78 	 -0.151504 	 -0.511264 	 0.130695 	 0.112257 	 0.242952 
4.79 	 -0.156554 	 -0.498778 	 0.12439 	 0.119851 	 0.24424 
4.8 	 -0.161477 	 -0.485683 	 0.117944 	 0.12749 	 0.245434 
4.81 	 -0.166266 	 -0.471988 	 0.111386 	 0.135146 	 0.246532 
4.82 	 -0.170915 	 -0.457704 	 0.104747 	 0.142791 	 0.247537 
4.83 	 -0.175418 	 -0.442846 	 0.0980561 	 0.150394 	 0.248451 
4.84 	 -0.17977 	 -0.427425 	 0.0913462 	 0.157929 	 0.249275 
4.85 	 -0.183965 	 -0.411459 	 0.0846493 	 0.165364 	 0.250013 
4.86 	 -0.187998 	 -0.394963 	 0.0779979 	 0.172672 	 0.250669 
4.87 	 -0.191863 	 -0.377954 	 0.0714247 	 0.179822 	 0.251247 
4.88 	 -0.195555 	 -0.360451 	 0.0649626 	 0.186788 	 0.251751 
4.89 	 -0.19907 	 -0.342474 	 0.0586444 	 0.193541 	 0.252185 
4.9 	 -0.202403 	 -0.324044 	 0.0525022 	 0.200054 	 0.252556 
4.91 	 -0.205549 	 -0.305181 	 0.0465678 	 0.2063 	 0.252868 
4.92 	 -0.208505 	 -0.28591 	 0.0408722 	 0.212254 	 0.253126 
4.93 	 -0.211266 	 -0.266253 	 0.0354453 	 0.217892 	 0.253337 
4.94 	 -0.213829 	 -0.246235 	 0.0303158 	 0.22319 	 0.253506 
4.95 	 -0.21619 	 -0.225882 	 0.0255114 	 0.228126 	 0.253637 
4.96 	 -0.218346 	 -0.20522 	 0.0210577 	 0.23268 	 0.253738 
4.97 	 -0.220293 	 -0.184277 	 0.016979 	 0.236833 	 0.253812 
4.98 	 -0.22203 	 -0.16308 	 0.0132975 	 0.240567 	 0.253864 
4.99 	 -0.223554 	 -0.141657 	 0.0100334 	 0.243867 	 0.2539 
5 	 -0.224863 	 -0.120038 	 0.00720461 	 0.246718 	 0.253923 
5.01 	 -0.225954 	 -0.0982528 	 0.00482681 	 0.249109 	 0.253936 
5.02 	 -0.226827 	 -0.0763304 	 0.00291316 	 0.251029 	 0.253943 
5.03 	 -0.227481 	 -0.0543016 	 0.00147433 	 0.252471 	 0.253945 
5.04 	 -0.227913 	 -0.0321969 	 0.000518321 	 0.253428 	 0.253946 
5.05 	 -0.228124 	 -0.0100473 	 5.04744e-05 	 0.253896 	 0.253946 
5.06 	 -0.228114 	 0.0121163 	 7.34025e-05 	 0.253873 	 0.253946 
5.07 	 -0.227882 	 0.034263 	 0.000586978 	 0.253359 	 0.253946 
5.08 	 -0.227429 	 0.0563619 	 0.00158833 	 0.252357 	 0.253945 
5.09 	 -0.226755 	 0.0783821 	 0.00307187 	 0.25087 	 0.253942 
5.1 	 -0.225862 	 0.100293 	 0.00502934 	 0.248905 	 0.253935 
5.11 	 -0.22475 	 0.122064 	 0.00744985 	 0.246471 	 0.253921 
5.12 	 -0.223421 	 0.143666 	 0.01032 	 0.243577 	 0.253897 
5.13 	 -0.221877 	 0.165069 	 0.0136239 	 0.240237 	 0.25386 
5.14 	 -0.22012 	 0.186244 	 0.0173433 	 0.236463 	 0.253806 
5.15 	 -0.218153 	 0.207162 	 0.021458 	 0.232272 	 0.25373 
5.16 	 -0.215978 	 0.227796 	 0.0259455 	 0.227681 	 0.253626 
5.17 	 -0.213598 	 0.248118 	 0.0307814 	 0.22271 	 0.253491 
5.18 	 -0.211017 	 0.268104 	 0.0359398 	 0.217379 	 0.253319 
5.19 	 -0.208237 	 0.287726 	 0.041393 	 0.211711 	 0.253104 
5.2 	 -0.205264 	 0.30696 	 0.0471122 	 0.205729 	 0.252841 
5.21 	 -0.2021 	 0.325783 	 0.0530673 	 0.199457 	 0.252524 
5.22 	 -0.198749 	 0.344172 	 0.0592273 	 0.19292 	 0.252148 
5.23 	 -0.195218 	 0.362106 	 0.0655604 	 0.186146 	 0.251707 
5.24 	 -0.191509 	 0.379563 	 0.0720342 	 0.179162 	 0.251196 
5.25 	 -0.187628 	 0.396525 	 0.078616 	 0.171996 	 0.250612 
5.26 	 -0.18358 	 0.412972 	 0.0852731 	 0.164675 	 0.249948 
5.27 	 -0.17937 	 0.428888 	 0.0919726 	 0.157229 	 0.249202 
5.28 	 -0.175004 	 0.444257 	 0.098682 	 0.149687 	 0.248369 
5.29 	 -0.170487 	 0.459062 	 0.105369 	 0.142078 	 0.247447 
5.3 	 -0.165825 	 0.473291 	 0.112002 	 0.134431 	 0.246434 
5.31 	 -0.161023 	 0.486931 	 0.118551 	 0.126775 	 0.245326 
5.32 	 -0.156088 	 0.49997 	 0.124985 	 0.119139 	 0.244124 
5.33 	 -0.151026 	 0.512398 	 0.131276 	 0.111551 	 0.242827 
5.34 	 -0.145842 	 0.524205 	 0.137395 	 0.104038 	 0.241434 
5.35 	 -0.140544 	 0.535383 	 0.143318 	 0.0966285 	 0.239946 
5.36 	 -0.135137 	 0.545926 	 0.149018 	 0.0893475 	 0.238365 
5.37 	 -0.129628 	 0.555827 	 0.154472 	 0.0822209 	 0.236693 
5.38 	 -0.124022 	 0.565081 	 0.159659 	 0.0752731 	 0.234932 
5.39 	 -0.118328 	 0.573686 	 0.164558 	 0.0685275 	 0.233085 
5.4 	 -0.112551 	 0.581637 	 0.169151 	 0.0620063 	 0.231157 
5.41 	 -0.106698 	 0.588933 	 0.173421 	 0.0557305 	 0.229151 
5.42 	 -0.100774 	 0.595573 	 0.177353 	 0.0497198 	 0.227073 
5.43 	 -0.0947882 	 0.601557 	 0.180935 	 0.0439926 	 0.224928 
5.44 	 -0.0887455 	 0.606886 	 0.184156 	 0.0385659 	 0.222721 
5.45 	 -0.0826527 	 0.611563 	 0.187005 	 0.0334551 	 0.22046 
5.46 	 -0.0765164 	 0.615589 	 0.189475 	 0.0286743 	 0.218149 
5.47 	 -0.0703431 	 0.618968 	 0.19156 	 0.0242359 	 0.215796 
5.48 	 -0.0641392 	 0.621704 	 0.193258 	 0.0201509 	 0.213409 
5.49 	 -0.0579111 	 0.623802 	 0.194564 	 0.0164285 	 0.210993 
5.5 	 -0.0516653 	 0.625267 	 0.19548 	 0.0130767 	 0.208556 
5.51 	 -0.0454079 	 0.626107 	 0.196005 	 0.0101014 	 0.206106 
5.52 	 -0.0391452 	 0.626326 	 0.196142 	 0.00750754 	 0.20365 
5.53 	 -0.0328834 	 0.625934 	 0.195897 	 0.00529798 	 0.201195 
5.54 	 -0.0266285 	 0.624937 	 0.195273 	 0.00347428 	 0.198748 
5.55 	 -0.0203866 	 0.623344 	 0.194279 	 0.00203644 	 0.196316 
5.56 	 -0.0141636 	 0.621165 	 0.192923 	 0.00098296 	 0.193906 
5.57 	 -0.00796526 	 0.618407 	 0.191213 	 0.000310881 	 0.191524 
5.58 	 -0.00179736 	 0.61508 	 0.189162 	 1.58294e-05 	 0.189178 
5.59 	 0.00433449 	 0.611196 	 0.18678 	 9.206e-05 	 0.186872 
5.6 	 0.0104247 	 0.606763 	 0.184081 	 0.000532503 	 0.184613 
5.61 	 0.016468 	 0.601793 	 0.181077 	 0.00132882 	 0.182406 
5.62 	 0.0224588 	 0.596296 	 0.177785 	 0.00247145 	 0.180256 
5.63 	 0.0283922 	 0.590284 	 0.174217 	 0.0039497 	 0.178167 
5.64 	 0.0342628 	 0.583767 	 0.170392 	 0.00575175 	 0.176144 
5.65 	 0.0400659 	 0.576758 	 0.166325 	 0.00786479 	 0.17419 
5.66 	 0.0457964 	 0.569267 	 0.162033 	 0.010275 	 0.172308 
5.67 	 0.0514496 	 0.561307 	 0.157533 	 0.0129678 	 0.170501 
5.68 	 0.057021 	 0.55289 	 0.152844 	 0.0159275 	 0.168771 
5.69 	 0.062506 	 0.544028 	 0.147983 	 0.019138 	 0.167121 
5.7 	 0.0679001 	 0.534732 	 0.142969 	 0.0225824 	 0.165551 
5.71 	 0.0731992 	 0.525015 	 0.13782 	 0.0262431 	 0.164063 
5.72 	 0.078399 	 0.514889 	 0.132555 	 0.030102 	 0.162657 
5.73 	 0.0834956 	 0.504366 	 0.127193 	 0.0341406 	 0.161333 
5.74 	 0.0884851 	 0.493459 	 0.121751 	 0.0383401 	 0.160091 
5.75 	 0.0933636 	 0.48218 	 0.116249 	 0.0426811 	 0.15893 
5.76 	 0.0981275 	 0.47054 	 0.110704 	 0.0471443 	 0.157848 
5.77 	 0.102773 	 0.458554 	 0.105136 	 0.0517099 	 0.156846 
5.78 	 0.107297 	 0.446231 	 0.0995611 	 0.0563583 	 0.155919 
5.79 	 0.111697 	 0.433585 	 0.093998 	 0.0610697 	 0.155068 
5.8 	 0.115968 	 0.420628 	 0.088464 	 0.0658243 	 0.154288 
5.81 	 0.120108 	 0.407372 	 0.0829759 	 0.0706025 	 0.153578 
5.82 	 0.124115 	 0.393828 	 0.0775504 	 0.0753849 	 0.152935 
5.83 	 0.127984 	 0.38001 	 0.0722037 	 0.080152 	 0.152356 
5.84 	 0.131714 	 0.365928 	 0.0669515 	 0.0848851 	 0.151837 
5.85 	 0.135302 	 0.351594 	 0.0618092 	 0.0895653 	 0.151375 
5.86 	 0.138745 	 0.337021 	 0.0567916 	 0.0941746 	 0.150966 
5.87 	 0.142041 	 0.32222 	 0.0519127 	 0.0986951 	 0.150608 
5.88 	 0.145189 	 0.307202 	 0.0471864 	 0.103109 	 0.150296 
5.89 	 0.148185 	 0.291979 	 0.0426258 	 0.107401 	 0.150027 
5.9 	 0.151028 	 0.276562 	 0.0382434 	 0.111553 	 0.149797 
5.91 	 0.153715 	 0.260964 	 0.0340511 	 0.115551 	 0.149602 
5.92 	 0.156246 	 0.245194 	 0.0300602 	 0.11938 	 0.14944 
5.93 	 0.158619 	 0.229265 	 0.0262813 	 0.123025 	 0.149307 
5.94 	 0.160831 	 0.213188 	 0.0227245 	 0.126474 	 0.149198 
5.95 	 0.162882 	 0.196973 	 0.0193992 	 0.129713 	 0.149112 
5.96 	 0.16477 	 0.180632 	 0.0163139 	 0.13273 	 0.149044 
5.97 	 0.166494 	 0.164175 	 0.0134767 	 0.135516 	 0.148993 
5.98 	 0.168053 	 0.147614 	 0.0108949 	 0.13806 	 0.148955 
5.99 	 0.169446 	 0.130959 	 0.00857515 	 0.140353 	 0.148928 
6 	 0.170672 	 0.114222 	 0.0065233 	 0.142386 	 0.148909 
6.01 	 0.17173 	 0.0974122 	 0.00474457 	 0.144153 	 0.148897 
6.02 	 0.17262 	 0.0805415 	 0.00324347 	 0.145647 	 0.14889 
6.03 	 0.173341 	 0.0636203 	 0.00202377 	 0.146863 	 0.148886 
6.04 	 0.173893 	 0.0466592 	 0.00108854 	 0.147796 	 0.148885 
6.05 	 0.174274 	 0.0296689 	 0.000440121 	 0.148444 	 0.148884 
6.06 	 0.174486 	 0.01266 	 8.01381e-05 	 0.148804 	 0.148884 
6.07 	 0.174527 	 -0.00435674 	 9.49058e-06 	 0.148875 	 0.148884 
6.08 	 0.174399 	 -0.0213708 	 0.000228355 	 0.148656 	 0.148884 
6.09 	 0.1741 	 -0.0383715 	 0.000736185 	 0.148148 	 0.148884 
6.1 	 0.173631 	 -0.0553481 	 0.00153171 	 0.147354 	 0.148885 
6.11 	 0.172993 	 -0.0722902 	 0.00261294 	 0.146275 	 0.148888 
6.12 	 0.172186 	 -0.0891869 	 0.00397715 	 0.144916 	 0.148893 
6.13 	 0.17121 	 -0.106028 	 0.00562092 	 0.143282 	 0.148903 
6.14 	 0.170065 	 -0.122802 	 0.00754011 	 0.141378 	 0.148918 
6.15 	 0.168754 	 -0.139498 	 0.00972984 	 0.139211 	 0.14894 
6.16 	 0.167276 	 -0.156106 	 0.0121846 	 0.136788 	 0.148973 
6.17 	 0.165632 	 -0.172615 	 0.014898 	 0.134119 	 0.149017 
6.18 	 0.163824 	 -0.189014 	 0.0178631 	 0.131213 	 0.149077 
6.19 	 0.161852 	 -0.205292 	 0.0210724 	 0.128081 	 0.149153 
6.2 	 0.159718 	 -0.221438 	 0.0245174 	 0.124733 	 0.149251 
6.21 	 0.157424 	 -0.237441 	 0.0281891 	 0.121183 	 0.149372 
6.22 	 0.15497 	 -0.25329 	 0.0320778 	 0.117442 	 0.14952 
6.23 	 0.152359 	 -0.268973 	 0.0361732 	 0.113525 	 0.149698 
6.24 	 0.149591 	 -0.28448 	 0.0404643 	 0.109446 	 0.14991 
6.25 	 0.14667 	 -0.299798 	 0.0449395 	 0.10522 	 0.150159 
6.26 	 0.143596 	 -0.314918 	 0.0495866 	 0.100863 	 0.15045 
6.27 	 0.140372 	 -0.329826 	 0.0543926 	 0.0963926 	 0.150785 
6.28 	 0.137 	 -0.344512 	 0.0593443 	 0.0918245 	 0.151169 
6.29 	 0.133483 	 -0.358964 	 0.0644276 	 0.0871766 	 0.151604 
6.3 	 0.129822 	 -0.37317 	 0.069628 	 0.082467 	 0.152095 
6.31 	 0.12602 	 -0.387119 	 0.0749305 	 0.0777142 	 0.152645 
6.32 	 0.12208 	 -0.400798 	 0.0803196 	 0.0729368 	 0.153256 
6.33 	 0.118005 	 -0.414196 	 0.0857792 	 0.0681542 	 0.153933 
6.34 	 0.113797 	 -0.427301 	 0.0912929 	 0.0633856 	 0.154679 
6.35 	 0.10946 	 -0.4401 	 0.096844 	 0.0586507 	 0.155495 
6.36 	 0.104996 	 -0.452582 	 0.102415 	 0.0539691 	 0.156384 
6.37 	 0.100409 	 -0.464734 	 0.107989 	 0.0493606 	 0.157349 
6.38 	 0.0957028 	 -0.476544 	 0.113547 	 0.0448449 	 0.158392 
6.39 	 0.0908797 	 -0.488001 	 0.119072 	 0.0404419 	 0.159514 
6.4 	 0.085944 	 -0.499091 	 0.124546 	 0.0361709 	 0.160717 
6.41 	 0.0808992 	 -0.509803 	 0.129949 	 0.0320514 	 0.162001 
6.42 	 0.0757492 	 -0.520124 	 0.135264 	 0.0281025 	 0.163367 
6.43 	 0.070498 	 -0.530042 	 0.140472 	 0.0243428 	 0.164815 
6.44 	 0.0651497 	 -0.539545 	 0.145554 	 0.0207906 	 0.166345 
6.45 	 0.0597086 	 -0.54862 	 0.150492 	 0.0174639 	 0.167956 
6.46 	 0.0541788 	 -0.557257 	 0.155267 	 0.0143797 	 0.169647 
6.47 	 0.0485649 	 -0.565441 	 0.159862 	 0.0115546 	 0.171416 
6.48 	 0.0428715 	 -0.573162 	 0.164257 	 0.00900466 	 0.173262 
6.49 	 0.0371033 	 -0.580408 	 0.168437 	 0.00674483 	 0.175181 
6.5 	 0.031265 	 -0.587166 	 0.172382 	 0.00478936 	 0.177171 
6.51 	 0.0253616 	 -0.593426 	 0.176077 	 0.00315157 	 0.179229 
6.52 	 0.0193982 	 -0.599176 	 0.179506 	 0.00184376 	 0.18135 
6.53 	 0.0133798 	 -0.604404 	 0.182652 	 0.000877185 	 0.18353 
6.54 	 0.00731186 	 -0.609101 	 0.185502 	 0.000261969 	 0.185764 
6.55 	 0.00119963 	 -0.613254 	 0.18804 	 7.05165e-06 	 0.188047 
