time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
0.333 	 0.132419 	 -0.70446 	 0.248132 	 0.0857952 	 0.333927 
0.334 	 0.131714 	 -0.70575 	 0.249042 	 0.0848853 	 0.333927 
0.335 	 0.131008 	 -0.707034 	 0.249948 	 0.0839785 	 0.333927 
0.336 	 0.1303 	 -0.708311 	 0.250852 	 0.083075 	 0.333927 
0.337 	 0.129591 	 -0.70958 	 0.251752 	 0.0821747 	 0.333927 
0.338 	 0.128881 	 -0.710843 	 0.252649 	 0.0812777 	 0.333927 
0.339 	 0.128169 	 -0.712099 	 0.253543 	 0.0803841 	 0.333927 
0.34 	 0.127457 	 -0.713349 	 0.254433 	 0.0794938 	 0.333927 
0.341 	 0.126743 	 -0.714591 	 0.25532 	 0.0786068 	 0.333927 
0.342 	 0.126027 	 -0.715826 	 0.256204 	 0.0777234 	 0.333927 
0.343 	 0.125311 	 -0.717054 	 0.257084 	 0.0768433 	 0.333927 
0.344 	 0.124593 	 -0.718276 	 0.25796 	 0.0759668 	 0.333927 
0.345 	 0.123874 	 -0.71949 	 0.258833 	 0.0750938 	 0.333927 
0.346 	 0.123154 	 -0.720698 	 0.259702 	 0.0742244 	 0.333927 
0.347 	 0.122433 	 -0.721898 	 0.260568 	 0.0733586 	 0.333927 
0.348 	 0.121711 	 -0.723091 	 0.26143 	 0.0724964 	 0.333927 
0.349 	 0.120987 	 -0.724278 	 0.262289 	 0.0716379 	 0.333927 
0.35 	 0.120262 	 -0.725457 	 0.263144 	 0.0707831 	 0.333927 
0.351 	 0.119536 	 -0.726629 	 0.263995 	 0.069932 	 0.333927 
0.352 	 0.118809 	 -0.727794 	 0.264842 	 0.0690848 	 0.333927 
0.353 	 0.11808 	 -0.728952 	 0.265686 	 0.0682413 	 0.333927 
0.354 	 0.117351 	 -0.730103 	 0.266525 	 0.0674016 	 0.333927 
0.355 	 0.11662 	 -0.731247 	 0.267361 	 0.0665658 	 0.333927 
0.356 	 0.115888 	 -0.732384 	 0.268193 	 0.065734 	 0.333927 
0.357 	 0.115155 	 -0.733513 	 0.269021 	 0.064906 	 0.333927 
0.358 	 0.114421 	 -0.734636 	 0.269845 	 0.0640821 	 0.333927 
0.359 	 0.113686 	 -0.735751 	 0.270665 	 0.0632621 	 0.333927 
0.36 	 0.11295 	 -0.736859 	 0.271481 	 0.0624462 	 0.333927 
0.361 	 0.112212 	 -0.73796 	 0.272293 	 0.0616343 	 0.333927 
0.362 	 0.111474 	 -0.739054 	 0.2731 	 0.0608265 	 0.333927 
0.363 	 0.110734 	 -0.740141 	 0.273904 	 0.0600229 	 0.333927 
0.364 	 0.109994 	 -0.74122 	 0.274703 	 0.0592234 	 0.333927 
0.365 	 0.109252 	 -0.742292 	 0.275499 	 0.0584281 	 0.333927 
0.366 	 0.108509 	 -0.743357 	 0.27629 	 0.0576371 	 0.333927 
0.367 	 0.107765 	 -0.744415 	 0.277077 	 0.0568503 	 0.333927 
0.368 	 0.10702 	 -0.745465 	 0.277859 	 0.0560678 	 0.333927 
0.369 	 0.106274 	 -0.746508 	 0.278637 	 0.0552896 	 0.333927 
0.37 	 0.105527 	 -0.747544 	 0.279411 	 0.0545158 	 0.333927 
0.371 	 0.104779 	 -0.748573 	 0.280181 	 0.0537463 	 0.333927 
0.372 	 0.10403 	 -0.749594 	 0.280946 	 0.0529813 	 0.333927 
0.373 	 0.10328 	 -0.750608 	 0.281706 	 0.0522207 	 0.333927 
0.374 	 0.102529 	 -0.751615 	 0.282462 	 0.0514645 	 0.333927 
0.375 	 0.101777 	 -0.752614 	 0.283214 	 0.0507129 	 0.333927 
0.376 	 0.101024 	 -0.753606 	 0.283961 	 0.0499658 	 0.333927 
0.377 	 0.10027 	 -0.754591 	 0.284704 	 0.0492233 	 0.333927 
0.378 	 0.0995145 	 -0.755568 	 0.285442 	 0.0484853 	 0.333927 
0.379 	 0.0987584 	 -0.756538 	 0.286175 	 0.047752 	 0.333927 
0.38 	 0.0980014 	 -0.757501 	 0.286904 	 0.0470233 	 0.333927 
0.381 	 0.0972434 	 -0.758456 	 0.287628 	 0.0462993 	 0.333927 
0.382 	 0.0964845 	 -0.759404 	 0.288347 	 0.04558 	 0.333927 
0.383 	 0.0957246 	 -0.760344 	 0.289061 	 0.0448654 	 0.333927 
0.384 	 0.0949638 	 -0.761277 	 0.289771 	 0.0441556 	 0.333927 
0.385 	 0.0942021 	 -0.762202 	 0.290476 	 0.0434506 	 0.333927 
0.386 	 0.0934394 	 -0.763121 	 0.291176 	 0.0427504 	 0.333927 
0.387 	 0.0926758 	 -0.764031 	 0.291872 	 0.0420551 	 0.333927 
0.388 	 0.0919113 	 -0.764934 	 0.292562 	 0.0413646 	 0.333927 
0.389 	 0.091146 	 -0.76583 	 0.293248 	 0.040679 	 0.333927 
0.39 	 0.0903797 	 -0.766718 	 0.293929 	 0.0399984 	 0.333927 
0.391 	 0.0896125 	 -0.767599 	 0.294604 	 0.0393227 	 0.333927 
0.392 	 0.0888445 	 -0.768472 	 0.295275 	 0.038652 	 0.333927 
0.393 	 0.0880756 	 -0.769338 	 0.295941 	 0.0379863 	 0.333927 
0.394 	 0.0873058 	 -0.770196 	 0.296601 	 0.0373256 	 0.333927 
0.395 	 0.0865352 	 -0.771047 	 0.297257 	 0.03667 	 0.333927 
0.396 	 0.0857637 	 -0.77189 	 0.297907 	 0.0360195 	 0.333927 
0.397 	 0.0849914 	 -0.772726 	 0.298553 	 0.0353741 	 0.333927 
0.398 	 0.0842183 	 -0.773554 	 0.299193 	 0.0347338 	 0.333927 
0.399 	 0.0834443 	 -0.774375 	 0.299828 	 0.0340987 	 0.333927 
0.4 	 0.0826695 	 -0.775188 	 0.300458 	 0.0334688 	 0.333927 
0.401 	 0.0818939 	 -0.775993 	 0.301083 	 0.0328441 	 0.333927 
0.402 	 0.0811175 	 -0.776791 	 0.301702 	 0.0322246 	 0.333927 
0.403 	 0.0803404 	 -0.777582 	 0.302316 	 0.0316104 	 0.333927 
0.404 	 0.0795624 	 -0.778364 	 0.302925 	 0.0310015 	 0.333927 
0.405 	 0.0787836 	 -0.779139 	 0.303529 	 0.0303979 	 0.333927 
0.406 	 0.0780041 	 -0.779907 	 0.304127 	 0.0297996 	 0.333927 
0.407 	 0.0772238 	 -0.780667 	 0.30472 	 0.0292067 	 0.333927 
0.408 	 0.0764428 	 -0.781419 	 0.305308 	 0.0286192 	 0.333927 
0.409 	 0.075661 	 -0.782163 	 0.30589 	 0.0280371 	 0.333927 
0.41 	 0.0748785 	 -0.7829 	 0.306466 	 0.0274604 	 0.333927 
0.411 	 0.0740952 	 -0.78363 	 0.307038 	 0.0268892 	 0.333927 
0.412 	 0.0733112 	 -0.784351 	 0.307603 	 0.0263234 	 0.333927 
0.413 	 0.0725265 	 -0.785065 	 0.308164 	 0.0257632 	 0.333927 
0.414 	 0.0717411 	 -0.785772 	 0.308718 	 0.0252084 	 0.333927 
0.415 	 0.070955 	 -0.78647 	 0.309268 	 0.0246592 	 0.333927 
0.416 	 0.0701681 	 -0.787161 	 0.309811 	 0.0241156 	 0.333927 
0.417 	 0.0693806 	 -0.787844 	 0.310349 	 0.0235775 	 0.333927 
0.418 	 0.0685924 	 -0.78852 	 0.310882 	 0.0230451 	 0.333927 
0.419 	 0.0678036 	 -0.789188 	 0.311409 	 0.0225183 	 0.333927 
0.42 	 0.0670141 	 -0.789848 	 0.31193 	 0.0219971 	 0.333927 
0.421 	 0.0662239 	 -0.7905 	 0.312445 	 0.0214816 	 0.333927 
0.422 	 0.0654331 	 -0.791145 	 0.312955 	 0.0209718 	 0.333927 
0.423 	 0.0646416 	 -0.791782 	 0.313459 	 0.0204677 	 0.333927 
0.424 	 0.0638495 	 -0.792411 	 0.313958 	 0.0199693 	 0.333927 
0.425 	 0.0630568 	 -0.793032 	 0.31445 	 0.0194767 	 0.333927 
0.426 	 0.0622635 	 -0.793646 	 0.314937 	 0.0189899 	 0.333927 
0.427 	 0.0614695 	 -0.794252 	 0.315418 	 0.0185088 	 0.333927 
0.428 	 0.060675 	 -0.79485 	 0.315893 	 0.0180336 	 0.333927 
0.429 	 0.0598798 	 -0.79544 	 0.316363 	 0.0175641 	 0.333927 
0.43 	 0.0590841 	 -0.796023 	 0.316826 	 0.0171006 	 0.333927 
0.431 	 0.0582878 	 -0.796598 	 0.317284 	 0.0166429 	 0.333927 
0.432 	 0.0574909 	 -0.797165 	 0.317736 	 0.016191 	 0.333927 
0.433 	 0.0566934 	 -0.797724 	 0.318182 	 0.0157451 	 0.333927 
0.434 	 0.0558954 	 -0.798275 	 0.318622 	 0.0153051 	 0.333927 
0.435 	 0.0550969 	 -0.798819 	 0.319056 	 0.014871 	 0.333927 
0.436 	 0.0542978 	 -0.799355 	 0.319484 	 0.0144429 	 0.333927 
0.437 	 0.0534982 	 -0.799883 	 0.319906 	 0.0140207 	 0.333927 
0.438 	 0.052698 	 -0.800403 	 0.320322 	 0.0136046 	 0.333927 
0.439 	 0.0518974 	 -0.800915 	 0.320733 	 0.0131944 	 0.333927 
0.44 	 0.0510962 	 -0.80142 	 0.321137 	 0.0127902 	 0.333927 
0.441 	 0.0502945 	 -0.801916 	 0.321535 	 0.0123921 	 0.333927 
0.442 	 0.0494924 	 -0.802405 	 0.321927 	 0.0120001 	 0.333927 
0.443 	 0.0486897 	 -0.802886 	 0.322313 	 0.0116141 	 0.333927 
0.444 	 0.0478866 	 -0.803359 	 0.322693 	 0.0112342 	 0.333927 
0.445 	 0.047083 	 -0.803824 	 0.323067 	 0.0108604 	 0.333927 
0.446 	 0.046279 	 -0.804281 	 0.323434 	 0.0104927 	 0.333927 
0.447 	 0.0454745 	 -0.804731 	 0.323796 	 0.0101311 	 0.333927 
0.448 	 0.0446695 	 -0.805172 	 0.324151 	 0.00977566 	 0.333927 
0.449 	 0.0438641 	 -0.805606 	 0.324501 	 0.00942639 	 0.333927 
0.45 	 0.0430583 	 -0.806032 	 0.324844 	 0.00908328 	 0.333927 
0.451 	 0.0422521 	 -0.80645 	 0.325181 	 0.00874636 	 0.333927 
0.452 	 0.0414454 	 -0.80686 	 0.325511 	 0.00841563 	 0.333927 
0.453 	 0.0406383 	 -0.807262 	 0.325836 	 0.00809111 	 0.333927 
0.454 	 0.0398309 	 -0.807656 	 0.326154 	 0.00777282 	 0.333927 
0.455 	 0.039023 	 -0.808042 	 0.326466 	 0.00746076 	 0.333927 
0.456 	 0.0382148 	 -0.808421 	 0.326772 	 0.00715495 	 0.333927 
0.457 	 0.0374062 	 -0.808791 	 0.327072 	 0.00685539 	 0.333927 
0.458 	 0.0365972 	 -0.809154 	 0.327365 	 0.00656211 	 0.333927 
0.459 	 0.0357879 	 -0.809508 	 0.327652 	 0.00627512 	 0.333927 
0.46 	 0.0349782 	 -0.809855 	 0.327932 	 0.00599442 	 0.333927 
0.461 	 0.0341682 	 -0.810194 	 0.328207 	 0.00572002 	 0.333927 
0.462 	 0.0333578 	 -0.810524 	 0.328475 	 0.00545194 	 0.333927 
0.463 	 0.0325471 	 -0.810847 	 0.328737 	 0.00519019 	 0.333927 
0.464 	 0.0317361 	 -0.811162 	 0.328992 	 0.00493478 	 0.333927 
0.465 	 0.0309248 	 -0.811469 	 0.329241 	 0.00468571 	 0.333927 
0.466 	 0.0301132 	 -0.811768 	 0.329484 	 0.00444301 	 0.333927 
0.467 	 0.0293013 	 -0.812059 	 0.32972 	 0.00420667 	 0.333927 
0.468 	 0.0284891 	 -0.812343 	 0.32995 	 0.00397671 	 0.333927 
0.469 	 0.0276766 	 -0.812618 	 0.330174 	 0.00375313 	 0.333927 
0.47 	 0.0268638 	 -0.812885 	 0.330391 	 0.00353595 	 0.333927 
0.471 	 0.0260508 	 -0.813144 	 0.330602 	 0.00332518 	 0.333927 
0.472 	 0.0252376 	 -0.813395 	 0.330806 	 0.00312081 	 0.333927 
0.473 	 0.024424 	 -0.813639 	 0.331004 	 0.00292287 	 0.333927 
0.474 	 0.0236103 	 -0.813874 	 0.331196 	 0.00273136 	 0.333927 
0.475 	 0.0227963 	 -0.814101 	 0.331381 	 0.00254628 	 0.333927 
0.476 	 0.0219821 	 -0.814321 	 0.331559 	 0.00236764 	 0.333927 
0.477 	 0.0211677 	 -0.814532 	 0.331731 	 0.00219546 	 0.333927 
0.478 	 0.020353 	 -0.814736 	 0.331897 	 0.00202973 	 0.333927 
0.479 	 0.0195382 	 -0.814931 	 0.332056 	 0.00187047 	 0.333927 
0.48 	 0.0187232 	 -0.815119 	 0.332209 	 0.00171768 	 0.333927 
0.481 	 0.017908 	 -0.815298 	 0.332356 	 0.00157136 	 0.333927 
0.482 	 0.0170926 	 -0.81547 	 0.332495 	 0.00143153 	 0.333927 
0.483 	 0.016277 	 -0.815633 	 0.332629 	 0.00129818 	 0.333927 
0.484 	 0.0154613 	 -0.815789 	 0.332756 	 0.00117133 	 0.333927 
0.485 	 0.0146454 	 -0.815936 	 0.332876 	 0.00105098 	 0.333927 
0.486 	 0.0138294 	 -0.816076 	 0.33299 	 0.000937126 	 0.333927 
0.487 	 0.0130133 	 -0.816207 	 0.333097 	 0.000829783 	 0.333927 
0.488 	 0.012197 	 -0.816331 	 0.333198 	 0.000728951 	 0.333927 
0.489 	 0.0113806 	 -0.816446 	 0.333292 	 0.000634635 	 0.333927 
0.49 	 0.0105641 	 -0.816554 	 0.33338 	 0.000546839 	 0.333927 
0.491 	 0.00974753 	 -0.816653 	 0.333461 	 0.000465566 	 0.333927 
0.492 	 0.00893083 	 -0.816745 	 0.333536 	 0.00039082 	 0.333927 
0.493 	 0.00811404 	 -0.816828 	 0.333604 	 0.000322603 	 0.333927 
0.494 	 0.00729717 	 -0.816904 	 0.333666 	 0.000260918 	 0.333927 
0.495 	 0.00648024 	 -0.816971 	 0.333721 	 0.000205767 	 0.333927 
0.496 	 0.00566323 	 -0.817031 	 0.33377 	 0.000157153 	 0.333927 
0.497 	 0.00484618 	 -0.817082 	 0.333812 	 0.000115078 	 0.333927 
0.498 	 0.00402907 	 -0.817126 	 0.333847 	 7.95436e-05 	 0.333927 
0.499 	 0.00321193 	 -0.817161 	 0.333876 	 5.05507e-05 	 0.333927 
0.5 	 0.00239475 	 -0.817189 	 0.333899 	 2.81007e-05 	 0.333927 
0.501 	 0.00157755 	 -0.817208 	 0.333915 	 1.21945e-05 	 0.333927 
0.502 	 0.000760338 	 -0.81722 	 0.333924 	 2.83276e-06 	 0.333927 
0.503 	 -5.68844e-05 	 -0.817223 	 0.333927 	 1.58556e-08 	 0.333927 
0.504 	 -0.000874106 	 -0.817219 	 0.333923 	 3.7439e-06 	 0.333927 
0.505 	 -0.00169132 	 -0.817206 	 0.333913 	 1.40167e-05 	 0.333927 
0.506 	 -0.00250852 	 -0.817185 	 0.333896 	 3.0834e-05 	 0.333927 
0.507 	 -0.00332569 	 -0.817157 	 0.333873 	 5.41949e-05 	 0.333927 
0.508 	 -0.00414283 	 -0.81712 	 0.333843 	 8.40986e-05 	 0.333927 
0.509 	 -0.00495993 	 -0.817076 	 0.333806 	 0.000120544 	 0.333927 
0.51 	 -0.00577698 	 -0.817023 	 0.333763 	 0.000163529 	 0.333927 
0.511 	 -0.00659397 	 -0.816962 	 0.333714 	 0.000213053 	 0.333927 
0.512 	 -0.0074109 	 -0.816894 	 0.333658 	 0.000269114 	 0.333927 
0.513 	 -0.00822775 	 -0.816817 	 0.333595 	 0.000331708 	 0.333927 
0.514 	 -0.00904453 	 -0.816733 	 0.333526 	 0.000400834 	 0.333927 
0.515 	 -0.00986122 	 -0.81664 	 0.33345 	 0.00047649 	 0.333927 
0.516 	 -0.0106778 	 -0.816539 	 0.333368 	 0.000558671 	 0.333927 
0.517 	 -0.0114943 	 -0.816431 	 0.33328 	 0.000647375 	 0.333927 
0.518 	 -0.0123107 	 -0.816314 	 0.333184 	 0.000742598 	 0.333927 
0.519 	 -0.0131269 	 -0.816189 	 0.333083 	 0.000844336 	 0.333927 
0.52 	 -0.013943 	 -0.816057 	 0.332974 	 0.000952586 	 0.333927 
0.521 	 -0.014759 	 -0.815916 	 0.33286 	 0.00106734 	 0.333927 
0.522 	 -0.0155749 	 -0.815767 	 0.332738 	 0.0011886 	 0.333927 
0.523 	 -0.0163906 	 -0.815611 	 0.332611 	 0.00131636 	 0.333927 
0.524 	 -0.0172061 	 -0.815446 	 0.332476 	 0.00145061 	 0.333927 
0.525 	 -0.0180215 	 -0.815274 	 0.332336 	 0.00159134 	 0.333927 
0.526 	 -0.0188366 	 -0.815093 	 0.332188 	 0.00173856 	 0.333927 
0.527 	 -0.0196516 	 -0.814904 	 0.332035 	 0.00189225 	 0.333927 
0.528 	 -0.0204664 	 -0.814708 	 0.331874 	 0.00205242 	 0.333927 
0.529 	 -0.021281 	 -0.814503 	 0.331708 	 0.00221904 	 0.333927 
0.53 	 -0.0220954 	 -0.814291 	 0.331535 	 0.00239213 	 0.333927 
0.531 	 -0.0229096 	 -0.81407 	 0.331355 	 0.00257166 	 0.333927 
0.532 	 -0.0237236 	 -0.813842 	 0.331169 	 0.00275763 	 0.333927 
0.533 	 -0.0245373 	 -0.813605 	 0.330977 	 0.00295004 	 0.333927 
0.534 	 -0.0253508 	 -0.813361 	 0.330778 	 0.00314888 	 0.333927 
0.535 	 -0.026164 	 -0.813109 	 0.330573 	 0.00335413 	 0.333927 
0.536 	 -0.026977 	 -0.812848 	 0.330361 	 0.0035658 	 0.333927 
0.537 	 -0.0277897 	 -0.81258 	 0.330143 	 0.00378387 	 0.333927 
0.538 	 -0.0286022 	 -0.812304 	 0.329919 	 0.00400834 	 0.333927 
0.539 	 -0.0294143 	 -0.812019 	 0.329688 	 0.00423919 	 0.333927 
0.54 	 -0.0302262 	 -0.811727 	 0.32945 	 0.00447641 	 0.333927 
0.541 	 -0.0310378 	 -0.811427 	 0.329207 	 0.00472 	 0.333927 
0.542 	 -0.0318491 	 -0.811119 	 0.328957 	 0.00496995 	 0.333927 
0.543 	 -0.03266 	 -0.810803 	 0.328701 	 0.00522625 	 0.333927 
0.544 	 -0.0334707 	 -0.810479 	 0.328438 	 0.00548888 	 0.333927 
0.545 	 -0.034281 	 -0.810147 	 0.328169 	 0.00575784 	 0.333927 
0.546 	 -0.0350909 	 -0.809807 	 0.327894 	 0.00603312 	 0.333927 
0.547 	 -0.0359006 	 -0.809459 	 0.327612 	 0.00631469 	 0.333927 
0.548 	 -0.0367099 	 -0.809104 	 0.327324 	 0.00660257 	 0.333927 
0.549 	 -0.0375188 	 -0.80874 	 0.32703 	 0.00689672 	 0.333927 
0.55 	 -0.0383273 	 -0.808368 	 0.32673 	 0.00719714 	 0.333927 
0.551 	 -0.0391355 	 -0.807989 	 0.326423 	 0.00750383 	 0.333927 
0.552 	 -0.0399433 	 -0.807602 	 0.32611 	 0.00781676 	 0.333927 
0.553 	 -0.0407507 	 -0.807206 	 0.325791 	 0.00813592 	 0.333927 
0.554 	 -0.0415577 	 -0.806803 	 0.325466 	 0.0084613 	 0.333927 
0.555 	 -0.0423643 	 -0.806392 	 0.325134 	 0.00879289 	 0.333927 
0.556 	 -0.0431705 	 -0.805973 	 0.324796 	 0.00913067 	 0.333927 
0.557 	 -0.0439763 	 -0.805546 	 0.324452 	 0.00947464 	 0.333927 
0.558 	 -0.0447816 	 -0.805111 	 0.324102 	 0.00982477 	 0.333927 
0.559 	 -0.0455865 	 -0.804669 	 0.323746 	 0.0101811 	 0.333927 
0.56 	 -0.0463909 	 -0.804218 	 0.323383 	 0.0105435 	 0.333927 
0.561 	 -0.0471949 	 -0.80376 	 0.323015 	 0.010912 	 0.333927 
0.562 	 -0.0479984 	 -0.803293 	 0.32264 	 0.0112867 	 0.333927 
0.563 	 -0.0488015 	 -0.802819 	 0.322259 	 0.0116675 	 0.333927 
0.564 	 -0.0496041 	 -0.802337 	 0.321873 	 0.0120543 	 0.333927 
0.565 	 -0.0504062 	 -0.801847 	 0.32148 	 0.0124472 	 0.333927 
0.566 	 -0.0512078 	 -0.80135 	 0.321081 	 0.0128461 	 0.333927 
0.567 	 -0.0520089 	 -0.800844 	 0.320676 	 0.0132511 	 0.333927 
0.568 	 -0.0528095 	 -0.800331 	 0.320265 	 0.0136621 	 0.333927 
0.569 	 -0.0536095 	 -0.79981 	 0.319848 	 0.0140791 	 0.333927 
0.57 	 -0.0544091 	 -0.799281 	 0.319425 	 0.0145021 	 0.333927 
0.571 	 -0.0552081 	 -0.798744 	 0.318996 	 0.0149311 	 0.333927 
0.572 	 -0.0560066 	 -0.798199 	 0.318561 	 0.015366 	 0.333927 
0.573 	 -0.0568045 	 -0.797647 	 0.31812 	 0.0158068 	 0.333927 
0.574 	 -0.0576019 	 -0.797086 	 0.317673 	 0.0162536 	 0.333927 
0.575 	 -0.0583987 	 -0.796518 	 0.317221 	 0.0167062 	 0.333927 
0.576 	 -0.0591949 	 -0.795942 	 0.316762 	 0.0171648 	 0.333927 
0.577 	 -0.0599905 	 -0.795359 	 0.316298 	 0.0176291 	 0.333927 
0.578 	 -0.0607856 	 -0.794767 	 0.315828 	 0.0180994 	 0.333927 
0.579 	 -0.0615801 	 -0.794168 	 0.315351 	 0.0185754 	 0.333927 
0.58 	 -0.0623739 	 -0.793561 	 0.31487 	 0.0190573 	 0.333927 
0.581 	 -0.0631672 	 -0.792946 	 0.314382 	 0.019545 	 0.333927 
0.582 	 -0.0639598 	 -0.792324 	 0.313889 	 0.0200384 	 0.333927 
0.583 	 -0.0647518 	 -0.791694 	 0.313389 	 0.0205375 	 0.333927 
0.584 	 -0.0655432 	 -0.791056 	 0.312884 	 0.0210424 	 0.333927 
0.585 	 -0.0663339 	 -0.79041 	 0.312374 	 0.021553 	 0.333927 
0.586 	 -0.067124 	 -0.789756 	 0.311858 	 0.0220693 	 0.333927 
0.587 	 -0.0679135 	 -0.789095 	 0.311336 	 0.0225913 	 0.333927 
0.588 	 -0.0687022 	 -0.788426 	 0.310808 	 0.0231189 	 0.333927 
0.589 	 -0.0694903 	 -0.78775 	 0.310275 	 0.0236521 	 0.333927 
0.59 	 -0.0702777 	 -0.787065 	 0.309736 	 0.0241909 	 0.333927 
0.591 	 -0.0710644 	 -0.786373 	 0.309192 	 0.0247353 	 0.333927 
0.592 	 -0.0718505 	 -0.785674 	 0.308642 	 0.0252853 	 0.333927 
0.593 	 -0.0726358 	 -0.784966 	 0.308086 	 0.0258408 	 0.333927 
0.594 	 -0.0734204 	 -0.784251 	 0.307525 	 0.0264018 	 0.333927 
0.595 	 -0.0742043 	 -0.783529 	 0.306959 	 0.0269684 	 0.333927 
0.596 	 -0.0749874 	 -0.782798 	 0.306387 	 0.0275404 	 0.333927 
0.597 	 -0.0757699 	 -0.78206 	 0.305809 	 0.0281178 	 0.333927 
0.598 	 -0.0765516 	 -0.781315 	 0.305226 	 0.0287007 	 0.333927 
0.599 	 -0.0773325 	 -0.780561 	 0.304638 	 0.0292889 	 0.333927 
0.6 	 -0.0781127 	 -0.7798 	 0.304044 	 0.0298826 	 0.333927 
0.601 	 -0.0788921 	 -0.779032 	 0.303445 	 0.0304816 	 0.333927 
0.602 	 -0.0796707 	 -0.778256 	 0.302841 	 0.0310859 	 0.333927 
0.603 	 -0.0804486 	 -0.777472 	 0.302231 	 0.0316956 	 0.333927 
0.604 	 -0.0812257 	 -0.776681 	 0.301616 	 0.0323105 	 0.333927 
0.605 	 -0.082002 	 -0.775882 	 0.300996 	 0.0329307 	 0.333927 
0.606 	 -0.0827774 	 -0.775075 	 0.300371 	 0.0335561 	 0.333927 
0.607 	 -0.0835521 	 -0.774261 	 0.29974 	 0.0341868 	 0.333927 
0.608 	 -0.084326 	 -0.773439 	 0.299104 	 0.0348226 	 0.333927 
0.609 	 -0.085099 	 -0.77261 	 0.298463 	 0.0354636 	 0.333927 
0.61 	 -0.0858712 	 -0.771774 	 0.297817 	 0.0361097 	 0.333927 
0.611 	 -0.0866425 	 -0.770929 	 0.297166 	 0.0367609 	 0.333927 
0.612 	 -0.087413 	 -0.770077 	 0.29651 	 0.0374173 	 0.333927 
0.613 	 -0.0881827 	 -0.769218 	 0.295848 	 0.0380786 	 0.333927 
0.614 	 -0.0889515 	 -0.768351 	 0.295182 	 0.038745 	 0.333927 
0.615 	 -0.0897194 	 -0.767477 	 0.29451 	 0.0394164 	 0.333927 
0.616 	 -0.0904864 	 -0.766595 	 0.293834 	 0.0400928 	 0.333927 
0.617 	 -0.0912526 	 -0.765706 	 0.293153 	 0.0407742 	 0.333927 
0.618 	 -0.0920178 	 -0.764809 	 0.292466 	 0.0414604 	 0.333927 
0.619 	 -0.0927822 	 -0.763905 	 0.291775 	 0.0421516 	 0.333927 
0.62 	 -0.0935456 	 -0.762993 	 0.291079 	 0.0428476 	 0.333927 
0.621 	 -0.0943082 	 -0.762074 	 0.290378 	 0.0435485 	 0.333927 
0.622 	 -0.0950698 	 -0.761147 	 0.289673 	 0.0442541 	 0.333927 
0.623 	 -0.0958305 	 -0.760214 	 0.288962 	 0.0449646 	 0.333927 
0.624 	 -0.0965902 	 -0.759272 	 0.288247 	 0.0456798 	 0.333927 
0.625 	 -0.097349 	 -0.758323 	 0.287527 	 0.0463998 	 0.333927 
0.626 	 -0.0981069 	 -0.757367 	 0.286802 	 0.0471245 	 0.333927 
0.627 	 -0.0988637 	 -0.756403 	 0.286073 	 0.0478538 	 0.333927 
0.628 	 -0.0996197 	 -0.755433 	 0.285339 	 0.0485878 	 0.333927 
0.629 	 -0.100375 	 -0.754454 	 0.284601 	 0.0493264 	 0.333927 
0.63 	 -0.101129 	 -0.753468 	 0.283857 	 0.0500695 	 0.333927 
0.631 	 -0.101882 	 -0.752475 	 0.28311 	 0.0508173 	 0.333927 
0.632 	 -0.102634 	 -0.751475 	 0.282357 	 0.0515695 	 0.333927 
0.633 	 -0.103384 	 -0.750467 	 0.281601 	 0.0523263 	 0.333927 
0.634 	 -0.104134 	 -0.749452 	 0.280839 	 0.0530875 	 0.333927 
0.635 	 -0.104883 	 -0.74843 	 0.280074 	 0.0538532 	 0.333927 
0.636 	 -0.105631 	 -0.7474 	 0.279304 	 0.0546232 	 0.333927 
0.637 	 -0.106378 	 -0.746363 	 0.278529 	 0.0553977 	 0.333927 
0.638 	 -0.107124 	 -0.745319 	 0.27775 	 0.0561765 	 0.333927 
0.639 	 -0.107869 	 -0.744268 	 0.276967 	 0.0569596 	 0.333927 
0.64 	 -0.108613 	 -0.743209 	 0.27618 	 0.057747 	 0.333927 
0.641 	 -0.109355 	 -0.742143 	 0.275388 	 0.0585386 	 0.333927 
0.642 	 -0.110097 	 -0.74107 	 0.274592 	 0.0593345 	 0.333927 
0.643 	 -0.110837 	 -0.73999 	 0.273792 	 0.0601345 	 0.333927 
0.644 	 -0.111577 	 -0.738902 	 0.272988 	 0.0609387 	 0.333927 
0.645 	 -0.112315 	 -0.737807 	 0.27218 	 0.0617471 	 0.333927 
0.646 	 -0.113052 	 -0.736705 	 0.271367 	 0.0625595 	 0.333927 
0.647 	 -0.113789 	 -0.735596 	 0.270551 	 0.063376 	 0.333927 
0.648 	 -0.114524 	 -0.73448 	 0.26973 	 0.0641965 	 0.333927 
0.649 	 -0.115258 	 -0.733356 	 0.268906 	 0.065021 	 0.333927 
0.65 	 -0.11599 	 -0.732226 	 0.268077 	 0.0658495 	 0.333927 
0.651 	 -0.116722 	 -0.731088 	 0.267245 	 0.066682 	 0.333927 
0.652 	 -0.117453 	 -0.729943 	 0.266409 	 0.0675183 	 0.333927 
0.653 	 -0.118182 	 -0.728791 	 0.265568 	 0.0683585 	 0.333927 
0.654 	 -0.11891 	 -0.727632 	 0.264724 	 0.0692025 	 0.333927 
0.655 	 -0.119637 	 -0.726466 	 0.263877 	 0.0700503 	 0.333927 
