time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
9.93 	 0.237802 	 0.340989 	 0.0581368 	 0.27579 	 0.333927 
9.94 	 0.241096 	 0.317745 	 0.0504809 	 0.283446 	 0.333927 
9.95 	 0.244156 	 0.294198 	 0.0432763 	 0.290651 	 0.333927 
9.96 	 0.246979 	 0.270372 	 0.0365505 	 0.297376 	 0.333927 
9.97 	 0.249562 	 0.246289 	 0.0303291 	 0.303598 	 0.333927 
9.98 	 0.251904 	 0.221972 	 0.0246357 	 0.309291 	 0.333927 
9.99 	 0.254001 	 0.197444 	 0.0194921 	 0.314435 	 0.333927 
10 	 0.255852 	 0.172729 	 0.0149176 	 0.319009 	 0.333927 
10.01 	 0.257455 	 0.14785 	 0.0109298 	 0.322997 	 0.333927 
10.02 	 0.258809 	 0.122831 	 0.00754376 	 0.326383 	 0.333927 
10.03 	 0.259911 	 0.097696 	 0.00477226 	 0.329155 	 0.333927 
10.04 	 0.260762 	 0.0724683 	 0.00262583 	 0.331301 	 0.333927 
10.05 	 0.26136 	 0.0471719 	 0.00111259 	 0.332814 	 0.333927 
10.06 	 0.261705 	 0.0218309 	 0.000238293 	 0.333689 	 0.333927 
10.07 	 0.261797 	 -0.00353085 	 6.23345e-06 	 0.333921 	 0.333927 
10.08 	 0.261635 	 -0.0288892 	 0.000417293 	 0.33351 	 0.333927 
10.09 	 0.261219 	 -0.0542202 	 0.00146992 	 0.332457 	 0.333927 
10.1 	 0.260551 	 -0.0794999 	 0.00316012 	 0.330767 	 0.333927 
10.11 	 0.259629 	 -0.104704 	 0.0054815 	 0.328445 	 0.333927 
10.12 	 0.258457 	 -0.12981 	 0.00842526 	 0.325502 	 0.333927 
10.13 	 0.257034 	 -0.154792 	 0.0119803 	 0.321947 	 0.333927 
10.14 	 0.255361 	 -0.179627 	 0.016133 	 0.317794 	 0.333927 
10.15 	 0.253442 	 -0.204293 	 0.0208677 	 0.313059 	 0.333927 
10.16 	 0.251276 	 -0.228764 	 0.0261665 	 0.30776 	 0.333927 
10.17 	 0.248867 	 -0.253018 	 0.0320092 	 0.301918 	 0.333927 
10.18 	 0.246217 	 -0.277032 	 0.0383735 	 0.295553 	 0.333927 
10.19 	 0.243327 	 -0.300783 	 0.0452352 	 0.288692 	 0.333927 
10.2 	 0.240202 	 -0.324248 	 0.0525683 	 0.281359 	 0.333927 
10.21 	 0.236843 	 -0.347404 	 0.0603447 	 0.273582 	 0.333927 
10.22 	 0.233255 	 -0.370229 	 0.0685347 	 0.265392 	 0.333927 
10.23 	 0.22944 	 -0.392701 	 0.0771071 	 0.25682 	 0.333927 
10.24 	 0.225402 	 -0.414798 	 0.0860289 	 0.247898 	 0.333927 
10.25 	 0.221145 	 -0.4365 	 0.095266 	 0.238661 	 0.333927 
10.26 	 0.216674 	 -0.457784 	 0.104783 	 0.229144 	 0.333927 
10.27 	 0.211991 	 -0.478629 	 0.114543 	 0.219384 	 0.333927 
10.28 	 0.207103 	 -0.499017 	 0.124509 	 0.209418 	 0.333927 
10.29 	 0.202012 	 -0.518925 	 0.134642 	 0.199285 	 0.333927 
10.3 	 0.196726 	 -0.538336 	 0.144903 	 0.189024 	 0.333927 
10.31 	 0.191247 	 -0.557229 	 0.155252 	 0.178675 	 0.333927 
10.32 	 0.185583 	 -0.575586 	 0.16565 	 0.168277 	 0.333927 
10.33 	 0.179738 	 -0.593389 	 0.176055 	 0.157872 	 0.333927 
10.34 	 0.173717 	 -0.610619 	 0.186428 	 0.147499 	 0.333927 
10.35 	 0.167527 	 -0.627261 	 0.196728 	 0.137199 	 0.333927 
10.36 	 0.161174 	 -0.643296 	 0.206915 	 0.127012 	 0.333927 
10.37 	 0.154663 	 -0.658709 	 0.216949 	 0.116978 	 0.333927 
10.38 	 0.148002 	 -0.673484 	 0.22679 	 0.107136 	 0.333927 
10.39 	 0.141196 	 -0.687607 	 0.236401 	 0.0975255 	 0.333927 
10.4 	 0.134252 	 -0.701062 	 0.245744 	 0.088183 	 0.333927 
10.41 	 0.127177 	 -0.713836 	 0.254781 	 0.0791456 	 0.333927 
10.42 	 0.119978 	 -0.725917 	 0.263478 	 0.070449 	 0.333927 
10.43 	 0.112661 	 -0.737292 	 0.2718 	 0.0621274 	 0.333927 
10.44 	 0.105234 	 -0.747948 	 0.279713 	 0.0542136 	 0.333927 
10.45 	 0.0977043 	 -0.757876 	 0.287188 	 0.0467389 	 0.333927 
10.46 	 0.090079 	 -0.767065 	 0.294194 	 0.0397329 	 0.333927 
10.47 	 0.0823656 	 -0.775505 	 0.300704 	 0.0332232 	 0.333927 
10.48 	 0.0745715 	 -0.783187 	 0.306691 	 0.0272358 	 0.333927 
10.49 	 0.0667044 	 -0.790105 	 0.312133 	 0.0217943 	 0.333927 
10.5 	 0.0587719 	 -0.796249 	 0.317006 	 0.0169204 	 0.333927 
10.51 	 0.050782 	 -0.801615 	 0.321293 	 0.0126334 	 0.333927 
10.52 	 0.0427423 	 -0.806197 	 0.324976 	 0.00895045 	 0.333927 
10.53 	 0.0346607 	 -0.809989 	 0.328041 	 0.00588608 	 0.333927 
10.54 	 0.0265451 	 -0.812988 	 0.330474 	 0.00345255 	 0.333927 
10.55 	 0.0184036 	 -0.81519 	 0.332267 	 0.00165954 	 0.333927 
10.56 	 0.010244 	 -0.816594 	 0.333413 	 0.000514198 	 0.333927 
10.57 	 0.00207437 	 -0.817197 	 0.333906 	 2.10847e-05 	 0.333927 
10.58 	 -0.00609729 	 -0.817 	 0.333745 	 0.000182166 	 0.333927 
10.59 	 -0.014263 	 -0.816003 	 0.33293 	 0.000996802 	 0.333927 
10.6 	 -0.0224147 	 -0.814205 	 0.331465 	 0.00246174 	 0.333927 
10.61 	 -0.0305444 	 -0.81161 	 0.329356 	 0.00457116 	 0.333927 
10.62 	 -0.0386442 	 -0.808221 	 0.32661 	 0.00731664 	 0.333927 
10.63 	 -0.0467062 	 -0.804039 	 0.32324 	 0.0106873 	 0.333927 
10.64 	 -0.0547224 	 -0.799071 	 0.319257 	 0.0146696 	 0.333927 
10.65 	 -0.062685 	 -0.793321 	 0.314679 	 0.0192478 	 0.333927 
10.66 	 -0.0705862 	 -0.786795 	 0.309523 	 0.0244037 	 0.333927 
10.67 	 -0.0784183 	 -0.7795 	 0.30381 	 0.0301168 	 0.333927 
10.68 	 -0.0861737 	 -0.771443 	 0.297562 	 0.0363644 	 0.333927 
10.69 	 -0.0938447 	 -0.762634 	 0.290805 	 0.0431218 	 0.333927 
10.7 	 -0.101424 	 -0.75308 	 0.283565 	 0.0503621 	 0.333927 
10.71 	 -0.108904 	 -0.742792 	 0.27587 	 0.0580568 	 0.333927 
10.72 	 -0.116277 	 -0.731781 	 0.267751 	 0.0661754 	 0.333927 
10.73 	 -0.123537 	 -0.720057 	 0.259241 	 0.0746859 	 0.333927 
10.74 	 -0.130676 	 -0.707633 	 0.250372 	 0.0835546 	 0.333927 
10.75 	 -0.137687 	 -0.694522 	 0.24118 	 0.0927467 	 0.333927 
10.76 	 -0.144564 	 -0.680736 	 0.231701 	 0.102226 	 0.333927 
10.77 	 -0.1513 	 -0.66629 	 0.221971 	 0.111955 	 0.333927 
10.78 	 -0.157888 	 -0.651199 	 0.21203 	 0.121897 	 0.333927 
10.79 	 -0.164322 	 -0.635478 	 0.201916 	 0.132011 	 0.333927 
10.8 	 -0.170595 	 -0.619142 	 0.191669 	 0.142258 	 0.333927 
10.81 	 -0.176703 	 -0.602209 	 0.181328 	 0.152599 	 0.333927 
10.82 	 -0.182638 	 -0.584694 	 0.170934 	 0.162993 	 0.333927 
10.83 	 -0.188395 	 -0.566616 	 0.160527 	 0.1734 	 0.333927 
10.84 	 -0.193968 	 -0.547993 	 0.150148 	 0.183779 	 0.333927 
10.85 	 -0.199353 	 -0.528843 	 0.139837 	 0.19409 	 0.333927 
10.86 	 -0.204543 	 -0.509185 	 0.129634 	 0.204292 	 0.333927 
10.87 	 -0.209535 	 -0.489038 	 0.119579 	 0.214348 	 0.333927 
10.88 	 -0.214323 	 -0.468422 	 0.10971 	 0.224217 	 0.333927 
10.89 	 -0.218902 	 -0.447358 	 0.100065 	 0.233862 	 0.333927 
10.9 	 -0.223268 	 -0.425866 	 0.090681 	 0.243246 	 0.333927 
10.91 	 -0.227418 	 -0.403967 	 0.0815948 	 0.252332 	 0.333927 
10.92 	 -0.231346 	 -0.381683 	 0.0728409 	 0.261086 	 0.333927 
10.93 	 -0.23505 	 -0.359034 	 0.0644527 	 0.269474 	 0.333927 
10.94 	 -0.238526 	 -0.336043 	 0.0564626 	 0.277464 	 0.333927 
10.95 	 -0.24177 	 -0.312733 	 0.0489008 	 0.285026 	 0.333927 
10.96 	 -0.24478 	 -0.289124 	 0.0417964 	 0.29213 	 0.333927 
10.97 	 -0.247552 	 -0.265241 	 0.0351764 	 0.298751 	 0.333927 
10.98 	 -0.250084 	 -0.241106 	 0.029066 	 0.304861 	 0.333927 
10.99 	 -0.252373 	 -0.216742 	 0.0234885 	 0.310438 	 0.333927 
11 	 -0.254418 	 -0.192172 	 0.018465 	 0.315462 	 0.333927 
11.01 	 -0.256216 	 -0.16742 	 0.0140147 	 0.319912 	 0.333927 
11.02 	 -0.257766 	 -0.142509 	 0.0101544 	 0.323772 	 0.333927 
11.03 	 -0.259066 	 -0.117463 	 0.00689882 	 0.327028 	 0.333927 
11.04 	 -0.260114 	 -0.0923063 	 0.00426022 	 0.329667 	 0.333927 
11.05 	 -0.260911 	 -0.0670618 	 0.00224864 	 0.331678 	 0.333927 
11.06 	 -0.261455 	 -0.0417539 	 0.000871692 	 0.333055 	 0.333927 
11.07 	 -0.261746 	 -0.0164064 	 0.000134585 	 0.333792 	 0.333927 
11.08 	 -0.261784 	 0.00895662 	 4.01105e-05 	 0.333887 	 0.333927 
11.09 	 -0.261567 	 0.0343112 	 0.000588628 	 0.333338 	 0.333927 
11.1 	 -0.261097 	 0.0596332 	 0.00177806 	 0.332149 	 0.333927 
11.11 	 -0.260375 	 0.0848988 	 0.0036039 	 0.330323 	 0.333927 
11.12 	 -0.2594 	 0.110084 	 0.00605924 	 0.327868 	 0.333927 
11.13 	 -0.258173 	 0.135165 	 0.00913478 	 0.324792 	 0.333927 
11.14 	 -0.256697 	 0.160118 	 0.0128189 	 0.321108 	 0.333927 
11.15 	 -0.254972 	 0.184919 	 0.0170975 	 0.316829 	 0.333927 
11.16 	 -0.252999 	 0.209545 	 0.0219545 	 0.311972 	 0.333927 
11.17 	 -0.250781 	 0.233972 	 0.0273714 	 0.306556 	 0.333927 
11.18 	 -0.24832 	 0.258176 	 0.0333275 	 0.300599 	 0.333927 
11.19 	 -0.245619 	 0.282136 	 0.0398004 	 0.294127 	 0.333927 
11.2 	 -0.242679 	 0.305828 	 0.0467652 	 0.287162 	 0.333927 
11.21 	 -0.239503 	 0.329228 	 0.0541955 	 0.279731 	 0.333927 
11.22 	 -0.236095 	 0.352315 	 0.062063 	 0.271864 	 0.333927 
11.23 	 -0.232458 	 0.375067 	 0.0703375 	 0.263589 	 0.333927 
11.24 	 -0.228595 	 0.39746 	 0.0789874 	 0.25494 	 0.333927 
11.25 	 -0.22451 	 0.419475 	 0.0879796 	 0.245947 	 0.333927 
11.26 	 -0.220207 	 0.441089 	 0.0972795 	 0.236647 	 0.333927 
11.27 	 -0.21569 	 0.46228 	 0.106852 	 0.227075 	 0.333927 
11.28 	 -0.210963 	 0.48303 	 0.116659 	 0.217268 	 0.333927 
11.29 	 -0.20603 	 0.503316 	 0.126664 	 0.207263 	 0.333927 
11.3 	 -0.200898 	 0.52312 	 0.136827 	 0.1971 	 0.333927 
11.31 	 -0.19557 	 0.542422 	 0.147111 	 0.186816 	 0.333927 
11.32 	 -0.190051 	 0.561202 	 0.157474 	 0.176453 	 0.333927 
11.33 	 -0.184348 	 0.579442 	 0.167876 	 0.166051 	 0.333927 
11.34 	 -0.178464 	 0.597123 	 0.178278 	 0.155649 	 0.333927 
11.35 	 -0.172407 	 0.614229 	 0.188639 	 0.145288 	 0.333927 
11.36 	 -0.166182 	 0.630742 	 0.198918 	 0.135009 	 0.333927 
11.37 	 -0.159794 	 0.646646 	 0.209075 	 0.124851 	 0.333927 
11.38 	 -0.153251 	 0.661924 	 0.219072 	 0.114855 	 0.333927 
11.39 	 -0.146558 	 0.676561 	 0.228867 	 0.10506 	 0.333927 
11.4 	 -0.139722 	 0.690541 	 0.238424 	 0.0955031 	 0.333927 
11.41 	 -0.132749 	 0.703852 	 0.247704 	 0.0862228 	 0.333927 
11.42 	 -0.125647 	 0.71648 	 0.256671 	 0.0772554 	 0.333927 
11.43 	 -0.118422 	 0.72841 	 0.265291 	 0.0686362 	 0.333927 
11.44 	 -0.111081 	 0.739632 	 0.273528 	 0.0603991 	 0.333927 
11.45 	 -0.103632 	 0.750134 	 0.28135 	 0.0525766 	 0.333927 
11.46 	 -0.0960809 	 0.759904 	 0.288727 	 0.0451998 	 0.333927 
11.47 	 -0.0884361 	 0.768933 	 0.295629 	 0.0382977 	 0.333927 
11.48 	 -0.0807048 	 0.777212 	 0.302029 	 0.0318976 	 0.333927 
11.49 	 -0.0728944 	 0.784732 	 0.307902 	 0.0260251 	 0.333927 
11.5 	 -0.0650127 	 0.791484 	 0.313224 	 0.0207033 	 0.333927 
11.51 	 -0.0570673 	 0.797463 	 0.317974 	 0.0159534 	 0.333927 
11.52 	 -0.049066 	 0.802661 	 0.322133 	 0.0117943 	 0.333927 
11.53 	 -0.0410167 	 0.807074 	 0.325684 	 0.00824245 	 0.333927 
11.54 	 -0.0329272 	 0.810697 	 0.328615 	 0.00531209 	 0.333927 
11.55 	 -0.0248054 	 0.813526 	 0.330912 	 0.00301485 	 0.333927 
11.56 	 -0.0166593 	 0.815558 	 0.332567 	 0.00135988 	 0.333927 
11.57 	 -0.00849691 	 0.81679 	 0.333573 	 0.000353766 	 0.333927 
11.58 	 -0.000326179 	 0.817223 	 0.333926 	 5.21323e-07 	 0.333927 
11.59 	 0.00784487 	 0.816854 	 0.333625 	 0.000301554 	 0.333927 
11.6 	 0.0160082 	 0.815685 	 0.332671 	 0.00125566 	 0.333927 
11.61 	 0.0241559 	 0.813717 	 0.331068 	 0.00285905 	 0.333927 
11.62 	 0.0322799 	 0.810952 	 0.328822 	 0.00510532 	 0.333927 
11.63 	 0.0403723 	 0.807393 	 0.325941 	 0.00798554 	 0.333927 
11.64 	 0.0484251 	 0.803043 	 0.322439 	 0.0114882 	 0.333927 
11.65 	 0.0564305 	 0.797907 	 0.318327 	 0.0155994 	 0.333927 
11.66 	 0.0643807 	 0.79199 	 0.313624 	 0.0203029 	 0.333927 
11.67 	 0.0722678 	 0.785299 	 0.308347 	 0.0255797 	 0.333927 
11.68 	 0.0800841 	 0.77784 	 0.302518 	 0.0314092 	 0.333927 
11.69 	 0.087822 	 0.769622 	 0.296159 	 0.037768 	 0.333927 
11.7 	 0.095474 	 0.760652 	 0.289296 	 0.044631 	 0.333927 
11.71 	 0.103033 	 0.750941 	 0.281956 	 0.051971 	 0.333927 
11.72 	 0.11049 	 0.740497 	 0.274168 	 0.059759 	 0.333927 
11.73 	 0.11784 	 0.729332 	 0.265963 	 0.0679642 	 0.333927 
11.74 	 0.125075 	 0.717458 	 0.257373 	 0.0765541 	 0.333927 
11.75 	 0.132187 	 0.704886 	 0.248432 	 0.085495 	 0.333927 
11.76 	 0.13917 	 0.691629 	 0.239175 	 0.0947517 	 0.333927 
11.77 	 0.146017 	 0.677701 	 0.229639 	 0.104288 	 0.333927 
11.78 	 0.152722 	 0.663116 	 0.219861 	 0.114066 	 0.333927 
11.79 	 0.159277 	 0.647889 	 0.20988 	 0.124047 	 0.333927 
11.8 	 0.165678 	 0.632035 	 0.199734 	 0.134193 	 0.333927 
11.81 	 0.171916 	 0.61557 	 0.189463 	 0.144464 	 0.333927 
11.82 	 0.177987 	 0.59851 	 0.179107 	 0.15482 	 0.333927 
11.83 	 0.183884 	 0.580874 	 0.168707 	 0.16522 	 0.333927 
11.84 	 0.189603 	 0.562678 	 0.158303 	 0.175624 	 0.333927 
11.85 	 0.195136 	 0.54394 	 0.147935 	 0.185991 	 0.333927 
11.86 	 0.20048 	 0.52468 	 0.137644 	 0.196283 	 0.333927 
11.87 	 0.205628 	 0.504915 	 0.12747 	 0.206457 	 0.333927 
11.88 	 0.210576 	 0.484666 	 0.117451 	 0.216476 	 0.333927 
11.89 	 0.21532 	 0.463953 	 0.107626 	 0.226301 	 0.333927 
11.9 	 0.219854 	 0.442796 	 0.0980341 	 0.235893 	 0.333927 
11.91 	 0.224174 	 0.421215 	 0.0887111 	 0.245216 	 0.333927 
11.92 	 0.228277 	 0.399232 	 0.0796931 	 0.254234 	 0.333927 
11.93 	 0.232158 	 0.376868 	 0.0710146 	 0.262912 	 0.333927 
11.94 	 0.235813 	 0.354144 	 0.062709 	 0.271218 	 0.333927 
11.95 	 0.239239 	 0.331083 	 0.0548079 	 0.279119 	 0.333927 
11.96 	 0.242434 	 0.307706 	 0.0473416 	 0.286585 	 0.333927 
11.97 	 0.245393 	 0.284037 	 0.0403386 	 0.293588 	 0.333927 
11.98 	 0.248114 	 0.260098 	 0.0338256 	 0.300101 	 0.333927 
11.99 	 0.250594 	 0.235912 	 0.0278273 	 0.3061 	 0.333927 
12 	 0.252831 	 0.211502 	 0.0223666 	 0.31156 	 0.333927 
12.01 	 0.254823 	 0.186891 	 0.0174642 	 0.316463 	 0.333927 
12.02 	 0.256568 	 0.162103 	 0.0131388 	 0.320788 	 0.333927 
12.03 	 0.258065 	 0.137162 	 0.00940668 	 0.32452 	 0.333927 
12.04 	 0.259311 	 0.11209 	 0.00628211 	 0.327645 	 0.333927 
12.05 	 0.260306 	 0.0869125 	 0.00377689 	 0.33015 	 0.333927 
12.06 	 0.261049 	 0.0616524 	 0.00190051 	 0.332026 	 0.333927 
12.07 	 0.261539 	 0.036334 	 0.000660081 	 0.333267 	 0.333927 
12.08 	 0.261776 	 0.0109812 	 6.02934e-05 	 0.333867 	 0.333927 
12.09 	 0.261759 	 -0.014382 	 0.000103421 	 0.333823 	 0.333927 
12.1 	 0.261488 	 -0.0397316 	 0.0007893 	 0.333138 	 0.333927 
12.11 	 0.260964 	 -0.0650436 	 0.00211533 	 0.331812 	 0.333927 
12.12 	 0.260187 	 -0.090294 	 0.0040765 	 0.32985 	 0.333927 
12.13 	 0.259159 	 -0.115459 	 0.00666538 	 0.327262 	 0.333927 
12.14 	 0.257879 	 -0.140514 	 0.00987215 	 0.324055 	 0.333927 
12.15 	 0.256349 	 -0.165437 	 0.0136847 	 0.320242 	 0.333927 
12.16 	 0.25457 	 -0.190202 	 0.0180885 	 0.315838 	 0.333927 
12.17 	 0.252545 	 -0.214788 	 0.0230669 	 0.31086 	 0.333927 
12.18 	 0.250275 	 -0.239169 	 0.0286009 	 0.305326 	 0.333927 
12.19 	 0.247763 	 -0.263323 	 0.0346696 	 0.299257 	 0.333927 
12.2 	 0.24501 	 -0.287227 	 0.0412498 	 0.292677 	 0.333927 
12.21 	 0.242019 	 -0.310859 	 0.0483165 	 0.28561 	 0.333927 
12.22 	 0.238793 	 -0.334194 	 0.0558428 	 0.278084 	 0.333927 
12.23 	 0.235336 	 -0.357211 	 0.0637999 	 0.270127 	 0.333927 
12.24 	 0.23165 	 -0.379888 	 0.0721574 	 0.261769 	 0.333927 
12.25 	 0.22774 	 -0.402202 	 0.0808834 	 0.253044 	 0.333927 
12.26 	 0.223608 	 -0.424133 	 0.0899443 	 0.243983 	 0.333927 
12.27 	 0.219258 	 -0.445658 	 0.0993056 	 0.234621 	 0.333927 
12.28 	 0.214696 	 -0.466757 	 0.108931 	 0.224996 	 0.333927 
12.29 	 0.209925 	 -0.487409 	 0.118784 	 0.215143 	 0.333927 
12.3 	 0.204949 	 -0.507594 	 0.128826 	 0.205101 	 0.333927 
12.31 	 0.199774 	 -0.527292 	 0.139018 	 0.194908 	 0.333927 
12.32 	 0.194405 	 -0.546483 	 0.149322 	 0.184605 	 0.333927 
12.33 	 0.188846 	 -0.56515 	 0.159697 	 0.17423 	 0.333927 
12.34 	 0.183104 	 -0.583272 	 0.170103 	 0.163824 	 0.333927 
12.35 	 0.177183 	 -0.600832 	 0.180499 	 0.153427 	 0.333927 
12.36 	 0.171089 	 -0.617812 	 0.190846 	 0.143081 	 0.333927 
12.37 	 0.164829 	 -0.634196 	 0.201102 	 0.132824 	 0.333927 
12.38 	 0.158407 	 -0.649967 	 0.211229 	 0.122698 	 0.333927 
12.39 	 0.151831 	 -0.665109 	 0.221185 	 0.112742 	 0.333927 
12.4 	 0.145107 	 -0.679607 	 0.230933 	 0.102994 	 0.333927 
12.41 	 0.138241 	 -0.693446 	 0.240434 	 0.0934934 	 0.333927 
12.42 	 0.131241 	 -0.706612 	 0.24965 	 0.084277 	 0.333927 
12.43 	 0.124112 	 -0.719091 	 0.258546 	 0.0753811 	 0.333927 
12.44 	 0.116861 	 -0.730871 	 0.267086 	 0.0668408 	 0.333927 
12.45 	 0.109496 	 -0.74194 	 0.275237 	 0.0586897 	 0.333927 
12.46 	 0.102025 	 -0.752286 	 0.282967 	 0.0509601 	 0.333927 
12.47 	 0.0944532 	 -0.761898 	 0.290245 	 0.0436824 	 0.333927 
12.48 	 0.0867892 	 -0.770768 	 0.297041 	 0.0368855 	 0.333927 
12.49 	 0.0790403 	 -0.778885 	 0.303331 	 0.0305962 	 0.333927 
12.5 	 0.0712141 	 -0.786241 	 0.309087 	 0.0248396 	 0.333927 
12.51 	 0.0633181 	 -0.792828 	 0.314288 	 0.0196384 	 0.333927 
12.52 	 0.0553601 	 -0.798641 	 0.318914 	 0.0150134 	 0.333927 
12.53 	 0.0473479 	 -0.803672 	 0.322944 	 0.0109829 	 0.333927 
12.54 	 0.0392893 	 -0.807916 	 0.326364 	 0.0075629 	 0.333927 
12.55 	 0.0311922 	 -0.811369 	 0.32916 	 0.00476708 	 0.333927 
12.56 	 0.0230646 	 -0.814027 	 0.33132 	 0.00260656 	 0.333927 
12.57 	 0.0149143 	 -0.815888 	 0.332837 	 0.00108992 	 0.333927 
12.58 	 0.00674945 	 -0.81695 	 0.333704 	 0.000223219 	 0.333927 
12.59 	 -0.00142202 	 -0.817211 	 0.333917 	 9.90853e-06 	 0.333927 
12.6 	 -0.0095921 	 -0.816671 	 0.333476 	 0.000450838 	 0.333927 
12.61 	 -0.0177528 	 -0.815331 	 0.332383 	 0.00154425 	 0.333927 
12.62 	 -0.0258961 	 -0.813193 	 0.330641 	 0.00328579 	 0.333927 
12.63 	 -0.034014 	 -0.810257 	 0.328258 	 0.00566851 	 0.333927 
12.64 	 -0.0420986 	 -0.806528 	 0.325244 	 0.00868294 	 0.333927 
12.65 	 -0.0501419 	 -0.80201 	 0.32161 	 0.0123171 	 0.333927 
12.66 	 -0.0581361 	 -0.796706 	 0.31737 	 0.0165564 	 0.333927 
12.67 	 -0.0660734 	 -0.790623 	 0.312543 	 0.0213841 	 0.333927 
12.68 	 -0.073946 	 -0.783768 	 0.307146 	 0.0267811 	 0.333927 
12.69 	 -0.0817462 	 -0.776146 	 0.301201 	 0.0327258 	 0.333927 
12.7 	 -0.0894664 	 -0.767766 	 0.294732 	 0.0391946 	 0.333927 
12.71 	 -0.0970991 	 -0.758637 	 0.287765 	 0.046162 	 0.333927 
12.72 	 -0.104637 	 -0.748768 	 0.280327 	 0.0536004 	 0.333927 
12.73 	 -0.112072 	 -0.738169 	 0.272447 	 0.0614802 	 0.333927 
12.74 	 -0.119398 	 -0.726851 	 0.264156 	 0.0697705 	 0.333927 
12.75 	 -0.126607 	 -0.714826 	 0.255488 	 0.0784384 	 0.333927 
12.76 	 -0.133692 	 -0.702107 	 0.246477 	 0.0874499 	 0.333927 
12.77 	 -0.140647 	 -0.688705 	 0.237158 	 0.0967694 	 0.333927 
12.78 	 -0.147464 	 -0.674636 	 0.227567 	 0.10636 	 0.333927 
12.79 	 -0.154137 	 -0.659912 	 0.217742 	 0.116185 	 0.333927 
12.8 	 -0.16066 	 -0.644549 	 0.207722 	 0.126205 	 0.333927 
12.81 	 -0.167026 	 -0.628563 	 0.197546 	 0.136381 	 0.333927 
12.82 	 -0.173229 	 -0.61197 	 0.187253 	 0.146673 	 0.333927 
12.83 	 -0.179263 	 -0.594785 	 0.176885 	 0.157042 	 0.333927 
12.84 	 -0.185123 	 -0.577028 	 0.166481 	 0.167446 	 0.333927 
12.85 	 -0.190802 	 -0.558714 	 0.156081 	 0.177846 	 0.333927 
12.86 	 -0.196295 	 -0.539863 	 0.145726 	 0.188201 	 0.333927 
12.87 	 -0.201598 	 -0.520493 	 0.135457 	 0.19847 	 0.333927 
12.88 	 -0.206704 	 -0.500624 	 0.125312 	 0.208615 	 0.333927 
12.89 	 -0.211608 	 -0.480274 	 0.115331 	 0.218595 	 0.333927 
12.9 	 -0.216308 	 -0.459464 	 0.105554 	 0.228373 	 0.333927 
12.91 	 -0.220796 	 -0.438214 	 0.0960159 	 0.237911 	 0.333927 
12.92 	 -0.22507 	 -0.416546 	 0.0867551 	 0.247172 	 0.333927 
12.93 	 -0.229126 	 -0.394479 	 0.0778069 	 0.25612 	 0.333927 
12.94 	 -0.232959 	 -0.372036 	 0.0692054 	 0.264721 	 0.333927 
12.95 	 -0.236565 	 -0.349238 	 0.0609837 	 0.272943 	 0.333927 
12.96 	 -0.239942 	 -0.326108 	 0.0531732 	 0.280754 	 0.333927 
12.97 	 -0.243087 	 -0.302667 	 0.0458037 	 0.288123 	 0.333927 
12.98 	 -0.245995 	 -0.278938 	 0.0389033 	 0.295024 	 0.333927 
12.99 	 -0.248664 	 -0.254944 	 0.0324983 	 0.301429 	 0.333927 
13 	 -0.251093 	 -0.230708 	 0.0266132 	 0.307314 	 0.333927 
13.01 	 -0.253278 	 -0.206254 	 0.0212703 	 0.312657 	 0.333927 
13.02 	 -0.255217 	 -0.181603 	 0.0164898 	 0.317437 	 0.333927 
13.03 	 -0.256909 	 -0.15678 	 0.01229 	 0.321637 	 0.333927 
13.04 	 -0.258352 	 -0.131809 	 0.00868676 	 0.32524 	 0.333927 
13.05 	 -0.259545 	 -0.106712 	 0.00569376 	 0.328233 	 0.333927 
13.06 	 -0.260486 	 -0.081515 	 0.00332234 	 0.330605 	 0.333927 
13.07 	 -0.261175 	 -0.0562404 	 0.00158149 	 0.332345 	 0.333927 
13.08 	 -0.261611 	 -0.0309126 	 0.000477795 	 0.333449 	 0.333927 
13.09 	 -0.261793 	 -0.00555555 	 1.54321e-05 	 0.333911 	 0.333927 
13.1 	 -0.261722 	 0.0198068 	 0.000196154 	 0.333731 	 0.333927 
13.11 	 -0.261397 	 0.0451503 	 0.00101928 	 0.332908 	 0.333927 
13.12 	 -0.260819 	 0.0704512 	 0.00248168 	 0.331445 	 0.333927 
13.13 	 -0.259988 	 0.0956853 	 0.00457784 	 0.329349 	 0.333927 
13.14 	 -0.258906 	 0.120829 	 0.0072998 	 0.326627 	 0.333927 
13.15 	 -0.257572 	 0.145858 	 0.0106373 	 0.32329 	 0.333927 
13.16 	 -0.255989 	 0.170749 	 0.0145776 	 0.319349 	 0.333927 
13.17 	 -0.254158 	 0.195478 	 0.0191058 	 0.314821 	 0.333927 
13.18 	 -0.25208 	 0.220021 	 0.0242047 	 0.309722 	 0.333927 
13.19 	 -0.249758 	 0.244356 	 0.0298549 	 0.304072 	 0.333927 
13.2 	 -0.247194 	 0.268459 	 0.036035 	 0.297892 	 0.333927 
13.21 	 -0.24439 	 0.292306 	 0.0427215 	 0.291205 	 0.333927 
13.22 	 -0.241349 	 0.315876 	 0.0498889 	 0.284038 	 0.333927 
13.23 	 -0.238073 	 0.339145 	 0.0575098 	 0.276417 	 0.333927 
